service_date,delivery_start_utc,product,family,direction,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,forecast_clearing_price_gbp_per_mw_per_hour,prior_same_window_price_gbp_per_mw_per_hour,naive_clearing_price_gbp_per_mw_per_hour
2026-06-28,2026-06-28 09:30:00+00:00,NQR,Quick Reserve,downward,0.5,284,15.13,1.4097549606709412,5.0,5.0
2026-06-28,2026-06-28 09:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.07208099630053373,0.0,0.0
2026-06-28,2026-06-28 09:30:00+00:00,PBR,Balancing Reserve,upward,0.5,556,0.76,4.2521141659831185,2.41,2.41
2026-06-28,2026-06-28 09:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.42,4.700206662031704,7.88,7.88
2026-06-28,2026-06-28 09:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.7366665607288274,1.5,1.5
2026-06-28,2026-06-28 10:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1516,5.9,7.78984909796621,10.42,10.42
2026-06-28,2026-06-28 10:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1471,1.93,3.5128775199672573,2.73,2.73
2026-06-28,2026-06-28 10:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,485,6.93,5.042328980191469,9.37,9.37
2026-06-28,2026-06-28 10:00:00+00:00,DML,Dynamic Moderation,upward,4.0,525,1.47,6.057409468922245,5.55,5.55
2026-06-28,2026-06-28 10:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,480,4.69,0.7249922161476976,13.78,13.78
2026-06-28,2026-06-28 10:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,475,2.51,13.647582932296164,7.53,7.53
2026-06-28,2026-06-28 10:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4475460104578518,0.0,0.0
2026-06-28,2026-06-28 10:00:00+00:00,NQR,Quick Reserve,downward,0.5,295,14.64,3.3557231687669873,9.0,9.0
2026-06-28,2026-06-28 10:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.07847831115704217,0.0,0.0
2026-06-28,2026-06-28 10:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,2.33,2.298608681149732,0.93,0.93
2026-06-28,2026-06-28 10:00:00+00:00,PQR,Quick Reserve,upward,0.5,484,5.0,4.734475639390437,7.07,7.07
2026-06-28,2026-06-28 10:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.7615216149923603,1.5,1.5
2026-06-28,2026-06-28 10:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.45193688021230694,0.0,0.0
2026-06-28,2026-06-28 10:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,4.3914309161402585,3.01,3.01
2026-06-28,2026-06-28 10:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.08364725053456369,0.0,0.0
2026-06-28,2026-06-28 10:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,2.33,2.9895879002751298,0.93,0.93
2026-06-28,2026-06-28 10:30:00+00:00,PQR,Quick Reserve,upward,0.5,470,7.07,3.672925035738865,5.0,5.0
2026-06-28,2026-06-28 10:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.787850617623646,1.5,1.5
2026-06-28,2026-06-28 11:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.45617946835114975,0.0,0.0
2026-06-28,2026-06-28 11:00:00+00:00,NQR,Quick Reserve,downward,0.5,299,5.0,3.869199207588046,1.0,1.0
2026-06-28,2026-06-28 11:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.08749937244724808,0.0,0.0
2026-06-28,2026-06-28 11:00:00+00:00,PBR,Balancing Reserve,upward,0.5,501,0.01,2.188370188430262,0.1,0.1
2026-06-28,2026-06-28 11:00:00+00:00,PQR,Quick Reserve,upward,0.5,487,2.66,2.3294229219343126,0.58,0.58
2026-06-28,2026-06-28 11:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.8152030720878836,1.5,1.5
2026-06-28,2026-06-28 11:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.45803206711125954,0.0,0.0
2026-06-28,2026-06-28 11:30:00+00:00,NQR,Quick Reserve,downward,0.5,296,5.0,6.253966595582847,5.91,5.91
2026-06-28,2026-06-28 11:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0899687660211594,0.0,0.0
2026-06-28,2026-06-28 11:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,2.33,2.867006424397275,2.54,2.54
2026-06-28,2026-06-28 11:30:00+00:00,PQR,Quick Reserve,upward,0.5,486,2.66,3.542814155294847,5.0,5.0
2026-06-28,2026-06-28 11:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.8431109703056565,1.5,1.5
2026-06-28,2026-06-28 12:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.45388758350361735,0.0,0.0
2026-06-28,2026-06-28 12:00:00+00:00,NQR,Quick Reserve,downward,0.5,297,14.64,6.32234224560529,4.57,4.57
2026-06-28,2026-06-28 12:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.09101317924760273,0.0,0.0
2026-06-28,2026-06-28 12:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.75,2.5757850390398924,1.08,1.08
2026-06-28,2026-06-28 12:00:00+00:00,PQR,Quick Reserve,upward,0.5,499,0.97,1.3907560944855892,0.58,0.58
2026-06-28,2026-06-28 12:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.8710968004009283,1.5,1.5
2026-06-28,2026-06-28 12:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.44082098204775827,0.0,0.0
2026-06-28,2026-06-28 12:30:00+00:00,NQR,Quick Reserve,downward,0.5,299,8.75,7.289466392414264,18.25,18.25
2026-06-28,2026-06-28 12:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.09061474192670761,0.0,0.0
2026-06-28,2026-06-28 12:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.75,2.7533084930727876,1.08,1.08
2026-06-28,2026-06-28 12:30:00+00:00,PQR,Quick Reserve,upward,0.5,483,0.97,2.464422969205283,5.0,5.0
2026-06-28,2026-06-28 12:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.898681717061632,1.5,1.5
2026-06-28,2026-06-28 13:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.43321186829447966,0.0,0.0
2026-06-28,2026-06-28 13:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,14.64,6.174901626309555,1.05,1.05
2026-06-28,2026-06-28 13:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.08878027143150226,0.0,0.0
2026-06-28,2026-06-28 13:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.75,2.586779618983847,1.08,1.08
2026-06-28,2026-06-28 13:00:00+00:00,PQR,Quick Reserve,upward,0.5,491,0.97,1.554053726096785,1.0,1.0
2026-06-28,2026-06-28 13:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.9253937347157164,1.5,1.5
2026-06-28,2026-06-28 13:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4371535691631293,0.0,0.0
2026-06-28,2026-06-28 13:30:00+00:00,NQR,Quick Reserve,downward,0.5,282,21.44,10.085823030620523,21.32,21.32
2026-06-28,2026-06-28 13:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.08554115606077091,0.0,0.0
2026-06-28,2026-06-28 13:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.75,2.85884606170038,1.08,1.08
2026-06-28,2026-06-28 13:30:00+00:00,PQR,Quick Reserve,upward,0.5,491,0.97,1.291741858112159,0.93,0.93
2026-06-28,2026-06-28 13:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.5,3.9507758033351523,1.5,1.5
2026-06-28,2026-06-28 14:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1674,5.25,8.646746250702758,8.14,8.14
2026-06-28,2026-06-28 14:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1516,1.88,5.899663093422514,3.53,3.53
2026-06-28,2026-06-28 14:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,510,3.02,4.069786396971927,4.62,4.62
2026-06-28,2026-06-28 14:00:00+00:00,DML,Dynamic Moderation,upward,4.0,500,10.28,10.0035385448291,9.59,9.59
2026-06-28,2026-06-28 14:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,480,11.93,3.5593888082456333,6.04,6.04
2026-06-28,2026-06-28 14:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,478,13.71,23.311794431748645,14.43,14.43
2026-06-28,2026-06-28 14:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4417618058077183,0.0,0.0
2026-06-28,2026-06-28 14:00:00+00:00,NQR,Quick Reserve,downward,0.5,241,20.95,11.33568104771909,21.26,21.26
2026-06-28,2026-06-28 14:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.08095281797655925,0.0,0.0
2026-06-28,2026-06-28 14:00:00+00:00,PBR,Balancing Reserve,upward,0.5,592,2.58,5.257370724509192,3.62,3.62
2026-06-28,2026-06-28 14:00:00+00:00,PQR,Quick Reserve,upward,0.5,498,2.27,2.112289341820188,1.0,1.0
2026-06-28,2026-06-28 14:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.11915131707862,3.7,3.7
2026-06-28,2026-06-28 14:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4245147610349086,0.0,0.0
2026-06-28,2026-06-28 14:30:00+00:00,NQR,Quick Reserve,downward,0.5,172,21.56,11.665806459727634,21.23,21.23
2026-06-28,2026-06-28 14:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0750937649156158,0.0,0.0
2026-06-28,2026-06-28 14:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,1.81,4.564127953885147,0.58,0.58
2026-06-28,2026-06-28 14:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.9072262393378108,1.82,1.82
2026-06-28,2026-06-28 14:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.131102879702805,3.7,3.7
2026-06-28,2026-06-28 15:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4293431407356024,0.0,0.0
2026-06-28,2026-06-28 15:00:00+00:00,NQR,Quick Reserve,downward,0.5,106,20.17,10.381390648924468,5.0,5.0
2026-06-28,2026-06-28 15:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.06806424690024969,0.0,0.0
2026-06-28,2026-06-28 15:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,0.97,4.9442555409823346,0.93,0.93
2026-06-28,2026-06-28 15:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.3514120552715405,1.0,1.0
2026-06-28,2026-06-28 15:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.14628186308565,3.7,3.7
2026-06-28,2026-06-28 15:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4375574605688743,0.0,0.0
2026-06-28,2026-06-28 15:30:00+00:00,NQR,Quick Reserve,downward,0.5,137,19.25,10.415909393509123,5.0,5.0
2026-06-28,2026-06-28 15:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.05998454093265435,0.0,0.0
2026-06-28,2026-06-28 15:30:00+00:00,PBR,Balancing Reserve,upward,0.5,596,1.24,5.216366996842224,0.93,0.93
2026-06-28,2026-06-28 15:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.5385967191454477,1.0,1.0
2026-06-28,2026-06-28 15:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.16543182255141,3.7,3.7
2026-06-28,2026-06-28 16:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4248254861644492,0.0,0.0
2026-06-28,2026-06-28 16:00:00+00:00,NQR,Quick Reserve,downward,0.5,113,5.0,9.741810600702264,5.0,5.0
2026-06-28,2026-06-28 16:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.05099289302205318,0.0,0.0
2026-06-28,2026-06-28 16:00:00+00:00,PBR,Balancing Reserve,upward,0.5,590,6.5,8.446322758457606,0.93,0.93
2026-06-28,2026-06-28 16:00:00+00:00,PQR,Quick Reserve,upward,0.5,481,5.0,2.38491186692798,5.0,5.0
2026-06-28,2026-06-28 16:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.048584042349688,3.7,3.7
2026-06-28,2026-06-28 16:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.4113999640887804,0.0,0.0
2026-06-28,2026-06-28 16:30:00+00:00,NQR,Quick Reserve,downward,0.5,127,8.97,9.399191533296479,6.89,6.89
2026-06-28,2026-06-28 16:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0412431527571523,0.0,0.0
2026-06-28,2026-06-28 16:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,3.8,9.180915024240116,9.26,9.26
2026-06-28,2026-06-28 16:30:00+00:00,PQR,Quick Reserve,upward,0.5,499,2.51,1.7127165337679564,2.66,2.66
2026-06-28,2026-06-28 16:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.07357147251272,3.7,3.7
2026-06-28,2026-06-28 17:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.3975106087468406,0.0,0.0
2026-06-28,2026-06-28 17:00:00+00:00,NQR,Quick Reserve,downward,0.5,144,8.93,8.525117555234392,5.95,5.95
2026-06-28,2026-06-28 17:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.03090214089702279,0.0,0.0
2026-06-28,2026-06-28 17:00:00+00:00,PBR,Balancing Reserve,upward,0.5,599,8.0,15.772150953111666,9.26,9.26
2026-06-28,2026-06-28 17:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.51,2.958056027172969,3.95,3.95
2026-06-28,2026-06-28 17:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.019750806426103,3.7,3.7
2026-06-28,2026-06-28 17:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.3833950708593871,0.0,0.0
2026-06-28,2026-06-28 17:30:00+00:00,NQR,Quick Reserve,downward,0.5,223,5.0,5.3278307379770435,5.0,5.0
2026-06-28,2026-06-28 17:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.02014679502166159,0.0,0.0
2026-06-28,2026-06-28 17:30:00+00:00,PBR,Balancing Reserve,upward,0.5,591,11.05,23.132119879345183,9.26,9.26
2026-06-28,2026-06-28 17:30:00+00:00,PQR,Quick Reserve,upward,0.5,445,5.3,3.500588639812345,5.0,5.0
2026-06-28,2026-06-28 17:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.02217704601933,3.7,3.7
2026-06-28,2026-06-28 18:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1405,1.06,3.3786543908661915,0.1,0.1
2026-06-28,2026-06-28 18:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1625,8.29,10.690259917925362,7.47,7.47
2026-06-28,2026-06-28 18:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,584,-1.24,0.19633942351885542,-2.34,-2.34
2026-06-28,2026-06-28 18:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,11.67,9.011309703487107,10.56,10.56
2026-06-28,2026-06-28 18:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-7.08,-8.753288452049798,-6.82,-6.82
2026-06-28,2026-06-28 18:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,24.56,32.83430514241351,27.08,27.08
2026-06-28,2026-06-28 18:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.36929487119324095,0.0,0.0
2026-06-28,2026-06-28 18:00:00+00:00,NQR,Quick Reserve,downward,0.5,284,5.0,3.579331383221794,1.41,1.41
2026-06-28,2026-06-28 18:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.009161142080941492,0.0,0.0
2026-06-28,2026-06-28 18:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.43,12.466591804305294,1.27,1.27
2026-06-28,2026-06-28 18:00:00+00:00,PQR,Quick Reserve,upward,0.5,466,5.0,4.816958983090112,2.21,2.21
2026-06-28,2026-06-28 18:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.020939817109262,3.7,3.7
2026-06-28,2026-06-28 18:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.35545126807400357,0.0,0.0
2026-06-28,2026-06-28 18:30:00+00:00,NQR,Quick Reserve,downward,0.5,280,3.0,1.1870872696346992,0.0,0.0
2026-06-28,2026-06-28 18:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 18:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.43,15.008199646802131,1.27,1.27
2026-06-28,2026-06-28 18:30:00+00:00,PQR,Quick Reserve,upward,0.5,474,7.59,5.5474924893143065,2.49,2.49
2026-06-28,2026-06-28 18:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.01606028902558,3.7,3.7
2026-06-28,2026-06-28 19:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.34210112938921716,0.0,0.0
2026-06-28,2026-06-28 19:00:00+00:00,NQR,Quick Reserve,downward,0.5,279,2.43,0.914658860345714,0.0,0.0
2026-06-28,2026-06-28 19:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 19:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.65,18.912175641951357,1.37,1.37
2026-06-28,2026-06-28 19:00:00+00:00,PQR,Quick Reserve,upward,0.5,476,2.04,3.478557988569153,2.18,2.18
2026-06-28,2026-06-28 19:00:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,28.00762195184666,3.7,3.7
2026-06-28,2026-06-28 19:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.3294728797131361,0.0,0.0
2026-06-28,2026-06-28 19:30:00+00:00,NQR,Quick Reserve,downward,0.5,290,0.45,1.4972365522869922,0.0,0.0
2026-06-28,2026-06-28 19:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 19:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.65,22.867732663556772,1.37,1.37
2026-06-28,2026-06-28 19:30:00+00:00,PQR,Quick Reserve,upward,0.5,485,3.24,4.582078450918071,3.29,3.29
2026-06-28,2026-06-28 19:30:00+00:00,PSR,Slow Reserve,upward,0.5,1812,2.1,27.99576918786118,3.7,3.7
2026-06-28,2026-06-28 20:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.3177825918989304,0.0,0.0
2026-06-28,2026-06-28 20:00:00+00:00,NQR,Quick Reserve,downward,0.5,312,0.0,0.5240000082187326,0.0,0.0
2026-06-28,2026-06-28 20:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 20:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.33,30.370812446326713,32.0,32.0
2026-06-28,2026-06-28 20:00:00+00:00,PQR,Quick Reserve,upward,0.5,454,7.49,6.266150887734494,5.55,5.55
2026-06-28,2026-06-28 20:00:00+00:00,PSR,Slow Reserve,upward,0.5,1796,3.49,31.734138284753662,7.13,7.13
2026-06-28,2026-06-28 20:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.30723029001226104,0.0,0.0
2026-06-28,2026-06-28 20:30:00+00:00,NQR,Quick Reserve,downward,0.5,338,0.0,0.9896072755407733,0.0,0.0
2026-06-28,2026-06-28 20:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 20:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.33,20.37515224713793,0.1,0.1
2026-06-28,2026-06-28 20:30:00+00:00,PQR,Quick Reserve,upward,0.5,495,12.54,6.7550640176312475,8.78,8.78
2026-06-28,2026-06-28 20:30:00+00:00,PSR,Slow Reserve,upward,0.5,1796,3.49,31.716120031144364,7.13,7.13
2026-06-28,2026-06-28 21:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.29799652686406003,0.0,0.0
2026-06-28,2026-06-28 21:00:00+00:00,NQR,Quick Reserve,downward,0.5,342,0.0,0.8980913311491714,0.0,0.0
2026-06-28,2026-06-28 21:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 21:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.96,15.494394957906247,3.79,3.79
2026-06-28,2026-06-28 21:00:00+00:00,PQR,Quick Reserve,upward,0.5,489,11.1,4.936629786477544,8.78,8.78
2026-06-28,2026-06-28 21:00:00+00:00,PSR,Slow Reserve,upward,0.5,1796,3.49,31.695456207954674,7.13,7.13
2026-06-28,2026-06-28 21:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.2902392947018757,0.0,0.0
2026-06-28,2026-06-28 21:30:00+00:00,NQR,Quick Reserve,downward,0.5,338,0.0,0.9075338795043861,0.0,0.0
2026-06-28,2026-06-28 21:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 21:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.96,13.445702858561221,0.24,0.24
2026-06-28,2026-06-28 21:30:00+00:00,PQR,Quick Reserve,upward,0.5,453,12.6,10.59332962974702,8.78,8.78
2026-06-28,2026-06-28 21:30:00+00:00,PSR,Slow Reserve,upward,0.5,1796,3.49,31.672500378928465,7.13,7.13
2026-06-28,2026-06-28 22:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1420,0.9,1.3936687030696342,0.53,0.53
2026-06-28,2026-06-28 22:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1440,1.3,3.5084808263290883,1.97,1.97
2026-06-28,2026-06-28 22:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,590,-1.21,-2.307777814316442,-2.94,-2.94
2026-06-28,2026-06-28 22:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,5.38,8.756944080080258,11.68,11.68
2026-06-28,2026-06-28 22:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-12.08,-12.496507404802948,-12.03,-12.03
2026-06-28,2026-06-28 22:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,16.44,19.94050564561993,16.34,16.34
2026-06-28,2026-06-28 22:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.28409132191871417,0.0,0.0
2026-06-28,2026-06-28 22:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.13,1.2519233922886552,1.0,1.0
2026-06-28,2026-06-28 22:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 22:00:00+00:00,PBR,Balancing Reserve,upward,0.5,195,16.06,4.292910421973738,0.01,0.01
2026-06-28,2026-06-28 22:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,5.0,7.054189724512894,10.0,10.0
2026-06-28,2026-06-28 22:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,7.77,4.275918847346637,1.9,1.9
2026-06-28,2026-06-28 22:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.27965780203343543,0.0,0.0
2026-06-28,2026-06-28 22:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.13,0.5595630463702799,0.02,0.02
2026-06-28,2026-06-28 22:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-28,2026-06-28 22:30:00+00:00,PBR,Balancing Reserve,upward,0.5,199,1.78,3.1583688119572106,0.01,0.01
2026-06-28,2026-06-28 22:30:00+00:00,PQR,Quick Reserve,upward,0.5,300,3.44,1.8904025060594223,0.0,0.0
2026-06-28,2026-06-28 22:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,3.13,3.4435873601890066,1.9,1.9
2026-06-29,2026-06-28 23:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.1691986518952288,0.0,0.0
2026-06-29,2026-06-28 23:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.13,0.9723913937173192,0.02,0.02
2026-06-29,2026-06-28 23:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-29,2026-06-28 23:00:00+00:00,PBR,Balancing Reserve,upward,0.5,211,0.87,4.184066815033691,0.01,0.01
2026-06-29,2026-06-28 23:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,1.37,2.3384275914028585,0.0,0.0
2026-06-29,2026-06-28 23:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,3.13,2.0731363063511665,1.9,1.9
2026-06-29,2026-06-28 23:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.16837031033768557,0.0,0.0
2026-06-29,2026-06-28 23:30:00+00:00,NQR,Quick Reserve,downward,0.5,304,0.0,0.8829704689369297,0.02,0.02
2026-06-29,2026-06-28 23:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-29,2026-06-28 23:30:00+00:00,PBR,Balancing Reserve,upward,0.5,200,1.63,3.2585489357725734,0.01,0.01
2026-06-29,2026-06-28 23:30:00+00:00,PQR,Quick Reserve,upward,0.5,300,1.37,1.585234357725889,0.0,0.0
2026-06-29,2026-06-28 23:30:00+00:00,PSR,Slow Reserve,upward,0.5,1840,1.93,2.0464014622884594,1.9,1.9
2026-06-29,2026-06-29 00:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.16941464793314553,0.0,0.0
2026-06-29,2026-06-29 00:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.4095409904218292,0.0,0.0
2026-06-29,2026-06-29 00:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-29,2026-06-29 00:00:00+00:00,PBR,Balancing Reserve,upward,0.5,204,1.67,2.6929697566720394,0.01,0.01
2026-06-29,2026-06-29 00:00:00+00:00,PQR,Quick Reserve,upward,0.5,317,0.0,2.277686481384038,1.0,1.0
2026-06-29,2026-06-29 00:00:00+00:00,PSR,Slow Reserve,upward,0.5,1796,0.87,3.11361358052834,1.2,1.2
2026-06-29,2026-06-29 00:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.1723137957758054,0.0,0.0
2026-06-29,2026-06-29 00:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.0017055268857824,0.0,0.0
2026-06-29,2026-06-29 00:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-06-29,2026-06-29 00:30:00+00:00,PBR,Balancing Reserve,upward,0.5,201,1.16,2.8735907961966407,0.01,0.01
2026-06-29,2026-06-29 00:30:00+00:00,PQR,Quick Reserve,upward,0.5,319,0.0,1.6645747890057405,1.0,1.0
2026-06-29,2026-06-29 00:30:00+00:00,PSR,Slow Reserve,upward,0.5,1796,0.87,3.357501880516838,1.2,1.2
2026-06-29,2026-06-29 01:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.1770181486422815,0.0,0.0
