settlement_date,settlement_period,wind_share,actual_mw,old_lower_mw,old_upper_mw,new_lower_mw,new_upper_mw
2026-04-17,45,1.0,40.33037244818451,29.56158549198049,49.14448828163776,33.26284505777352,50.767984947086674
2026-04-17,46,1.0,39.48885772167679,29.568592777444653,49.17603781683099,33.08329856706747,50.67821090658764
2026-04-17,47,1.0,37.914913510986445,29.523793926431473,49.131238965817815,33.23734615967846,50.70365476745469
2026-04-17,48,1.0,36.52797257285335,29.234157076074414,48.64992779058432,33.07019091945262,50.344865112999805
2026-04-18,1,1.0,34.36185133239832,27.82077671295574,45.85046876552355,31.4050276989576,48.223002712838905
2026-04-18,2,1.0,34.315100514259,28.37414688732708,46.87133235188639,32.07407184891925,48.76122440332591
2026-04-18,3,1.0,33.11516284868318,27.509554960747177,45.50370973346813,31.2999394891957,47.84497607806759
2026-04-18,4,1.0,34.09693002960885,27.737951367856635,45.88852767561047,31.38133589287583,47.99840996150472
2026-04-18,5,1.0,32.14897927380395,27.419412168587808,45.41911485427587,30.992460362798713,47.34484174116498
2026-04-18,6,1.0,32.8034907277544,27.74124629310576,44.81948792772007,30.52179583565231,46.8453778374195
2026-04-18,7,1.0,31.478884213807067,25.89630160120952,43.5009864718999,28.41616991435349,44.51946444084406
2026-04-18,8,1.0,31.82172354682873,25.69162306643283,43.42464566357093,28.153941956903978,43.974981997190696
2026-04-18,9,1.0,31.0113760324139,25.116551889796597,42.848762646445195,27.73653016335958,43.58820547553821
2026-04-18,10,1.0,30.48153342683496,23.024876420141577,40.61489937758756,26.32665164855198,42.53702489081261
2026-04-18,11,1.0,28.814087579865983,23.23880503718978,40.74371038080885,26.40561361053407,42.56098460206058
2026-04-18,12,1.0,29.749103942652326,22.1798494502319,38.97673566755297,25.473376906114847,41.494208768848566
2026-04-18,13,1.0,28.09724170172978,22.19378660266525,38.89879111571533,25.38482669888386,41.135964992178245
2026-04-18,14,1.0,28.15957612591553,22.64085561478269,39.99213564752585,24.73665500372286,41.53737136493565
2026-04-18,15,1.0,26.445379460807228,21.894429628492713,38.54259483508089,24.08968254543769,40.69695308123208
2026-04-18,16,1.0,26.53888109708586,21.823153932853202,38.188650720486876,23.94756169661757,40.17248954483403
2026-04-18,17,1.0,26.102540127785566,20.180799651246982,35.201447232181714,22.36011547520253,38.39893230470732
2026-04-18,18,1.0,28.19074333800841,21.89155370438229,38.539718910970464,23.79310263384396,40.31370077841271
2026-04-18,19,1.0,29.9361072152096,23.53826289155019,41.51087411327719,25.38049000382272,42.10141990892876
2026-04-18,20,1.0,30.310113760324132,28.26167232144635,46.79867428990519,30.573307509897962,47.77695409918799
2026-04-18,21,1.0,31.182795698924732,29.62391177993668,48.635766695132595,32.376119715776,49.956198259840164
2026-04-18,22,1.0,32.33598254636123,31.655778289212783,51.35117601417174,34.84422370287907,52.41490824709801
2026-04-18,23,1.0,32.77232351566152,31.351745886113093,50.756854538010934,34.13051294747341,51.72301623808799
2026-04-18,24,1.0,33.56708742402992,31.394607466601837,51.16913986592231,34.39664372247681,52.156862600086306
2026-04-18,25,1.0,32.89699236403304,29.43025256115383,48.522372071468,31.822485079240508,49.92681562880231
2026-04-18,26,1.0,34.25276609007324,29.978522905888028,49.00731656124041,32.171145922438036,50.18183125087543
2026-04-18,27,1.0,35.93579554308867,29.44373811203426,48.53585762234843,31.740793560776957,49.586308540417825
2026-04-18,28,1.0,37.01106436029297,31.186953434528768,50.631981796652404,33.30710694495897,51.390261779516166
2026-04-18,29,1.0,36.09163160355306,31.38604554359818,50.933392157779835,33.993119545279846,52.101518045156425
2026-04-18,30,1.0,37.40065451145395,31.497761203118042,50.5021340885633,33.29092465041476,51.56075412185397
2026-04-18,31,1.0,38.07074957145083,30.69000864941068,49.71880230476306,32.568442475703506,50.802522927072445
2026-04-18,32,1.0,38.95901511609786,30.58630550819821,49.61509916355059,32.44411968838185,50.693524044514504
2026-04-18,33,1.0,40.158952781673676,28.978620223698748,47.79947385092066,30.88307606555881,50.13123046409632
2026-04-18,34,1.0,40.33037244818451,30.04670763927883,49.0350506024544,32.37854812919409,50.997041825354884
2026-04-18,35,1.0,38.6161757830762,29.12805292269262,48.17732841435109,31.10920580011355,49.70556286881251
2026-04-18,36,1.0,37.26040205703599,26.345650329013203,43.36805330725319,27.18340366876092,45.28015465247033
2026-04-18,37,1.0,34.221598877980355,23.154538970638576,40.689243454302286,24.6354048773025,42.43891121374665
2026-04-18,38,1.0,31.51005142589995,19.933455758408066,34.77108083527773,21.15315762877988,39.35602004415003
2026-04-18,39,1.0,29.11017609474832,18.98132078657273,33.46536810871619,20.17434580240241,37.95091091817461
2026-04-18,40,1.0,27.41156303568646,18.29365692894574,31.058772144229557,18.18911959503432,36.03689671552861
2026-04-18,41,1.0,27.380395823593577,16.584976418740613,28.025686022660025,17.11989318748507,32.547488733583954
2026-04-18,42,1.0,28.23749415614773,17.11103116609568,28.74344862522654,17.69075123575737,32.93230351023102
2026-04-18,43,1.0,27.64531712638304,17.38425703347425,28.980722340388322,17.96695766537765,34.07010526194098
2026-04-18,44,1.0,27.09989091475767,15.44072221693487,27.386282897793162,16.49619069911698,31.3624312718428
2026-04-18,45,1.0,26.78821879382889,13.554332418681042,26.079660659932824,15.08189550313072,28.69149373945847
2026-04-18,46,1.0,26.47654667290011,14.283966535819317,26.727994243796218,15.579668215402881,29.31334017373466
2026-04-18,47,1.0,25.72853358267103,14.470658679933251,26.759934431218834,15.74613053773501,29.418278184822572
2026-04-18,48,1.0,24.82468443197756,15.370385755867677,27.175937913743937,16.4673651912703,31.3364936713194
2026-04-19,1,1.0,23.03256973663705,13.36102561497773,25.886353856229512,14.25481926114969,25.47749569949942
2026-04-19,2,1.0,22.65856319152251,13.863017672789837,26.307045380766738,14.577940929512732,25.53112878304352
2026-04-19,3,1.0,21.474209131993142,13.45052049899186,25.97584874024364,14.30348383291182,24.97474116108742
2026-04-19,4,1.0,21.7391304347826,14.35102619740456,26.753581973721296,14.7528347209304,25.32921190089985
2026-04-19,5,1.0,20.97553373850709,15.124320240802469,26.88252679189335,15.14520506648665,25.605797254557178
2026-04-19,6,1.0,20.35218949664952,15.25747850734682,27.107745469851857,15.260748469583628,25.70209220615457
2026-04-19,7,1.0,18.71591086177341,15.09606614906282,26.946333111567856,15.166744798689399,25.53496635164953
2026-04-19,8,1.0,18.26398628642667,12.820906857008568,24.82409741121678,13.85480872796199,24.0514869135995
2026-04-19,9,1.0,17.40688795387252,12.404857890338121,22.445733759082582,12.63913241812801,22.89497443134612
2026-04-19,10,1.0,17.064048620850862,11.901850259885112,21.341123585985393,12.17321763821831,22.19931058378965
2026-04-19,11,1.0,15.95761259155368,11.20704987528754,20.22756255288835,11.55333025715867,21.35596992682237
2026-04-19,12,1.0,15.458937198067629,11.13812914305393,20.1352528395247,11.3641942867901,21.568566412781433
2026-04-19,13,1.0,15.08493065295309,10.707565444511891,19.34548063988113,10.353753967580701,20.61021519301552
2026-04-19,14,1.0,15.256350319463921,10.651940072745711,19.28256940623322,9.13903995657344,19.346900798547058
2026-04-19,15,1.0,13.55773726040205,10.4662782390838,18.7034859563659,8.720664113328711,18.39075796521436
2026-04-19,16,1.0,12.18637992831541,9.82254348603553,17.13792142446135,7.087771116804591,16.536505549922808
2026-04-19,17,1.0,11.04877668692535,9.879514625394968,17.28763668610404,6.84994136316089,16.59551821876181
2026-04-19,18,1.0,11.43836683808633,8.25348673442062,15.688030797082508,5.89464518823077,15.144572187573141
2026-04-19,19,1.0,10.705937353903689,8.00268057352363,15.329354348928742,5.54365032503257,14.901246036012742
2026-04-19,20,1.0,10.87735702041452,8.4902997615879,15.90706677760566,5.82415342428828,15.336185151797329
2026-04-19,21,1.0,10.22284556646408,9.308019313872439,16.72976265350977,6.55124659811326,16.18328170168606
2026-04-19,22,1.0,10.4721832632071,9.472651093459781,16.8510893980662,6.631436143050561,16.3223855997992
2026-04-19,23,1.0,9.770920991117341,10.5618082858867,19.23496862456901,8.52885354079754,18.55800830382828
2026-04-19,24,1.0,9.88000623344241,10.4542634328132,18.6914711500953,8.08955431925458,18.01032402969457
2026-04-19,25,1.0,9.00732429484182,10.452804070860672,18.747436470636043,8.14776619679459,18.07281854135569
2026-04-19,26,1.0,9.36574723390992,10.307676228422489,18.08049572017601,7.55393865106212,17.38703025014883
2026-04-19,27,1.0,8.773570204145239,9.670925944305122,17.07535794029046,6.8657602299167,16.61037278802878
2026-04-19,28,1.0,8.929406264609629,9.35295602605408,16.757388022039418,6.5917131040367005,16.305104415434
2026-04-19,29,1.0,8.58656693158796,9.14926085239707,16.56988399579032,6.449986776910991,16.13410425020089
2026-04-19,30,1.0,8.633317749727281,9.46638739035195,16.84482569495837,6.77575425868643,16.40792575312486
2026-04-19,31,1.0,8.16580956833411,9.303557161152941,16.72530050079027,6.700151856889359,16.28840055895676
2026-04-19,32,1.0,8.46189808321645,8.35332302430328,15.841543391604082,5.78293404484886,15.249679659019211
2026-04-19,33,1.0,8.415147265077131,8.27055899480041,15.707902668935958,5.75498828394939,15.05520036437141
2026-04-19,34,1.0,8.851488234377431,7.93416464644112,15.13860011413793,5.371898119989551,14.644588865483922
2026-04-19,35,1.0,8.19697678042699,8.11676788359337,15.479858594972217,5.542111860626759,14.81104962477639
2026-04-19,36,1.0,8.35281284089138,8.06251052051239,15.425601231891239,5.82651120906607,14.85647726527602
2026-04-19,37,1.0,8.04114071996259,7.86492713753616,15.104295688706959,5.95194393444716,14.924962986538981
2026-04-19,38,1.0,8.274894810659179,6.9272654927258,13.9733464112112,5.13420161364902,13.964807394298631
2026-04-19,39,1.0,8.02555711391616,6.55124810104412,13.59452940805586,4.71743957060359,13.58278233829821
2026-04-19,40,1.0,8.46189808321645,6.086025027001189,13.06687861388395,4.64039818280928,13.022160082640099
2026-04-19,41,1.0,8.35281284089138,7.480714010829131,14.690178136030829,6.72458235466222,16.31901195221231
2026-04-19,42,1.0,8.52423250740221,6.39466744427723,13.43794875128897,5.71679224838723,15.08611192214028
2026-04-19,43,1.0,7.947639083683961,6.45513561134381,13.498416918355549,5.7073572459957695,15.135646891940649
2026-04-19,44,1.0,7.49571450833723,6.138611224854279,13.119464811737041,5.704812497278549,14.774791814029358
2026-04-19,45,1.0,6.63861617578307,6.36761960153622,13.41090090854796,5.62433902737758,15.007423837325709
2026-04-19,46,1.0,6.62303256973663,5.35416620063209,12.322578207529158,5.07950114138918,13.7902796778984
2026-04-19,47,1.0,6.54511453950444,6.63971045371322,13.66808973534735,5.80966067042516,15.373111817738568
2026-04-19,48,1.0,6.654199781829511,5.244670233005521,12.21308223990259,5.0093711930272695,13.70028199128731
2026-04-20,1,1.0,6.26460963066853,5.79011321267513,12.75042258733119,5.35833321518777,13.781002487764729
2026-04-20,2,1.0,6.07760635811126,5.73441937765506,12.694728752311118,5.325579737890241,13.68736648385498
2026-04-20,3,1.0,5.82826866136824,5.1301176865997595,12.09042706125582,4.90751983827099,12.76932381108817
2026-04-20,4,1.0,6.217858812529211,5.12580901584056,12.086118390496619,4.822006401932811,12.571633676436612
2026-04-20,5,1.0,5.85943587346111,4.664597960323371,11.62490733497943,4.47486173678268,11.02692168038345
2026-04-20,6,1.0,5.93735390369331,4.837678672880211,11.79798804753627,4.53387605897246,12.186954040384359
2026-04-20,7,1.0,5.9685211157861895,4.84168335995105,11.80199273460711,4.5378807460432995,12.17932512986083
2026-04-20,8,1.0,6.12435717625058,4.84488710960773,11.80519648426379,4.5591580618020195,12.22953239658631
2026-04-20,9,1.0,6.26460963066853,4.940165134281191,11.90047450893725,4.654436086475481,12.32481042125977
2026-04-20,10,1.0,6.24902602462209,5.500899555295981,12.46120892995204,5.1584996376890295,12.945230820419502
2026-04-20,11,1.0,6.04643914601838,5.53942799767879,12.49973737233485,5.23562538377104,12.979890114007189
2026-04-20,12,1.0,6.18669160043634,4.58459213575748,11.54490151041354,4.4885894275378,11.89998468565653
2026-04-20,13,1.0,6.23344241857565,4.46286380490688,11.42317317956294,4.1871672622146,10.576978788165869
2026-04-20,14,1.0,6.28019323671497,4.78639856180576,11.74670793646182,3.7225456554595,10.93597899124316
2026-04-20,15,1.0,6.0931899641577,4.478030951828041,11.4383403264841,3.62272644438247,10.34655535767099
2026-04-20,16,1.0,5.59451457067165,4.676690997690231,11.63700037234629,2.85766586960562,10.23848901077495
2026-04-20,17,1.0,4.84650148044257,4.597902597993881,11.55821197264994,2.6409812240314,10.1597006110786
2026-04-20,18,1.0,4.50366214742091,3.53364899954227,10.49395837419833,1.93214567375316,9.01333047461663
2026-04-20,19,1.0,4.6594982078853,3.7326748689117797,10.692984243567839,1.8810610962090801,9.21452945414245
2026-04-20,20,1.0,5.0179211469534,3.9385508020820996,10.89886017673816,2.0869370293794,9.45726870225973
2026-04-20,21,1.0,5.12700638927847,4.02109354934124,10.9814029239973,2.12078517485405,9.53981144951887
2026-04-20,22,1.0,5.46984572230014,5.04375726184276,12.00406663649882,2.82889655733664,10.67289728908741
2026-04-20,23,1.0,5.20492441951067,5.5950674434605,12.55537681811656,3.43351735578375,11.23586289685457
2026-04-20,24,1.0,5.62568178276453,6.296189825994039,13.271217425998099,3.62886394229137,12.29989395212018
2026-04-20,25,1.0,5.9685211157861895,6.738015708194658,13.7720523669431,4.16828505086438,12.93565576540338
2026-04-20,26,1.0,6.56069814555088,7.3762536044244795,14.548887690242179,4.90406766329689,13.89338143241014
2026-04-20,27,1.0,6.513947327411559,8.097283077031928,15.403144012452168,5.62381454670291,14.786866187119822
2026-04-20,28,1.0,7.33987844787283,8.60564171819741,16.038288761586884,6.10386793205574,15.44175704907815
2026-04-20,29,1.0,7.86972105345176,10.117522895670538,18.01153277939391,7.5211248566542,17.019840683454678
2026-04-20,30,1.0,8.88265544647031,9.811473028554422,17.355863097460073,7.15068217820185,16.57935381770481
2026-04-20,31,1.0,9.17874396135265,9.68708652287178,17.140772547815327,6.95332225865382,16.371383871549767
2026-04-20,32,1.0,9.91117344553529,9.80804774417338,17.37011754825811,7.16493662899989,16.45376041975879
2026-04-20,33,1.0,9.926757051581731,9.974572690862978,17.67807557903705,7.35012538718988,16.541918165747298
2026-04-20,34,1.0,10.5501012934393,10.079008932400289,17.87972145336373,7.49706265038507,16.70751924044288
2026-04-20,35,1.0,11.92145862552594,10.2705629261201,18.29756743396155,7.85934764274878,17.12155098444618
2026-04-20,36,1.0,13.12139629110176,10.303064834753952,18.34381616795889,8.16641113091944,17.16779971844352
2026-04-20,37,1.0,14.05641265388811,10.41814083956531,18.84655706762654,8.94926607402846,17.79940625723829
2026-04-20,38,1.0,15.08493065295309,9.750533239736061,17.29492330864171,8.04529484363692,16.53058980231651
2026-04-20,39,1.0,15.100514258999532,9.63689643173866,17.06458876530329,7.978044235075619,16.55036369534602
2026-04-20,40,1.0,15.116097865045969,10.20905964676791,18.20010684984429,9.151860829196309,17.46467957469096
2026-04-20,41,1.0,14.96026180458158,11.348833482975481,20.48151432905907,11.770194839986301,21.77197526163531
2026-04-20,42,1.0,16.09786504597163,12.35563376799447,23.85570437937525,13.227700242392821,24.26820336005777
2026-04-20,43,1.0,16.752376499922082,12.59843056584065,24.41327925275117,13.536719870166,24.46655569694131
2026-04-20,44,1.0,17.88997974131214,12.271893970019269,23.51617084157997,13.239710901878022,24.15062912772694
2026-04-20,45,1.0,17.23546828736169,12.969218952895062,24.98851127870654,13.793747816998561,24.80633199120198
2026-04-20,46,1.0,18.10815022596228,14.085445815814287,26.4689385949609,14.608651098280589,25.78610352649453
2026-04-20,47,1.0,18.4354059529375,13.77618232622964,26.360561411078333,14.48698676041168,25.675906255457782
2026-04-20,48,1.0,19.44834034595605,13.58913259053315,26.174995760615218,14.305804204450858,25.49034060499467
2026-04-21,1,1.0,18.84057971014492,17.29771833595724,28.942743750853563,19.6664302734095,34.24267683604892
2026-04-21,2,1.0,18.91849774037712,16.593851550347672,28.099514315743974,18.94965636875348,33.028230262696425
2026-04-21,3,1.0,18.93408134642356,16.21061475575666,27.778589007279166,18.78560669708305,32.77282986758866
