target_date,settlement_period,valid_time_utc,zone,zone_underlying_demand_mw,zone_demand_share,national_demand_mw,national_embedded_wind_solar_mw,national_underlying_demand_proxy_mw,annual_consumption_gwh,annual_consumption_share,zone_daily_profile_share,profile_observations,publish_time_utc
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Cardiff,1965.9912090914106,0.08339207545903266,20832,2743.276167064905,23575.276167064905,18729.45612165,0.07602721723692794,0.01928207133240473,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Edinburgh,1431.8304074114305,0.060734406556463755,20832,2743.276167064905,23575.276167064905,16937.6618156,0.0687539075334771,0.01552871086375727,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Inverness,453.0399328950333,0.019216739167108397,20832,2743.276167064905,23575.276167064905,4393.9896549000005,0.01783622566827993,0.018939771452184964,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Leeds,2167.17306292668,0.09192567024747139,20832,2743.276167064905,23575.276167064905,23703.4700297,0.09621789621183369,0.01679495889710004,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,London,7597.951799196411,0.32228474208971897,20832,2743.276167064905,23575.276167064905,79800.8774024,0.32393031610547557,0.017489852525926216,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Manchester,2880.373437043117,0.12217771773410026,20832,2743.276167064905,23575.276167064905,31337.7470771,0.12720720181471523,0.01688411517041605,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Newcastle,1113.2595918834738,0.04722148678108458,20832,2743.276167064905,23575.276167064905,12293.212011,0.0499010058823626,0.016635212537400534,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,3,2026-09-03T00:00:00+0000,Norwich,1031.6007870477533,0.04375773924077796,20832,2743.276167064905,23575.276167064905,10025.7933104,0.0406970261726516,0.0189012356895845,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Birmingham,3157.727235247348,0.13682845659083775,20200,2878.00083348155,23078.00083348155,32348.0176877,0.13130812512403575,0.01815214237987676,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Bristol,1722.349687618078,0.07463166762344917,20200,2878.00083348155,23078.00083348155,16781.7630635,0.06812107825024062,0.01908467171628819,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Cardiff,1944.3877502342211,0.08425286766665267,20200,2878.00083348155,23078.00083348155,18729.45612165,0.07602721723692794,0.019304504485009713,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Edinburgh,1360.6058170460537,0.05895683195712896,20200,2878.00083348155,23078.00083348155,16937.6618156,0.0687539075334771,0.014937565218057485,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Inverness,396.8127878453491,0.017194417779448787,20200,2878.00083348155,23078.00083348155,4393.9896549000005,0.01783622566827993,0.01679297253663984,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Leeds,2097.218658521441,0.09087523107628964,20200,2878.00083348155,23078.00083348155,23703.4700297,0.09621789621183369,0.016452531568703816,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,London,7476.34213609881,0.32395969607783953,20200,2878.00083348155,23078.00083348155,79800.8774024,0.32393031610547557,0.017421375817229405,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Manchester,2817.270087847336,0.12207600251751625,20200,2878.00083348155,23078.00083348155,31337.7470771,0.12720720181471523,0.016717127757115268,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Newcastle,1089.8029773958601,0.0472225902607116,20200,2878.00083348155,23078.00083348155,12293.212011,0.0499010058823626,0.016484795610882917,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,4,2026-09-03T00:30:00+0000,Norwich,1015.4836956270527,0.04400223845012561,20200,2878.00083348155,23078.00083348155,10025.7933104,0.0406970261726516,0.018834546001704044,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Birmingham,3093.699959928467,0.13653052118038603,19727,2932.401965081692,22659.40196508169,32348.0176877,0.13130812512403575,0.01790265343661137,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Bristol,1686.5126855128988,0.0744288259730697,19727,2932.401965081692,22659.40196508169,16781.7630635,0.06812107825024062,0.01881217074382531,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Cardiff,1920.2692510822428,0.08474492195519512,19727,2932.401965081692,22659.40196508169,18729.45612165,0.07602721723692794,0.019192159588452013,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Edinburgh,1333.8850548247524,0.058866736945674,19727,2932.401965081692,22659.40196508169,16937.6618156,0.0687539075334771,0.014741844780347214,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Inverness,382.85962618841006,0.016896281145389432,19727,2932.401965081692,22659.40196508169,4393.9896549000005,0.01783622566827993,0.016310505674460213,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Leeds,2093.34605171815,0.09238311121114372,19727,2932.401965081692,22659.40196508169,23703.4700297,0.09621789621183369,0.01653164169860499,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,London,7301.321889436224,0.32222041432018445,19727,2932.401965081692,22659.40196508169,79800.8774024,0.32393031610547557,0.0171269769706732,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Manchester,2787.087663687684,0.12299917129245543,19727,2932.401965081692,22659.40196508169,31337.7470771,0.12720720181471523,0.016648294231083226,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Newcastle,1069.5788967188585,0.047202432719411026,19727,2932.401965081692,22659.40196508169,12293.212011,0.0499010058823626,0.016286746574102635,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,5,2026-09-03T01:00:00+0000,Norwich,990.8408859840057,0.0437275832570912,19727,2932.401965081692,22659.40196508169,10025.7933104,0.0406970261726516,0.01850001398584883,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Birmingham,3029.2287462588442,0.13694050918380782,19147,2973.7644422650337,22120.764442265034,32348.0176877,0.13130812512403575,0.01760215894391962,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Bristol,1656.471141914923,0.0748830876183459,19147,2973.7644422650337,22120.764442265034,16781.7630635,0.06812107825024062,0.018553584641477588,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Cardiff,1867.1688676262045,0.08440797208882612,19147,2973.7644422650337,22120.764442265034,18729.45612165,0.07602721723692794,0.01873872216253055,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Edinburgh,1291.5235649322356,0.05838512354774623,19147,2973.7644422650337,22120.764442265034,16937.6618156,0.0687539075334771,0.014332779448659946,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Inverness,357.69772728036105,0.01617022450620766,19147,2973.7644422650337,22120.764442265034,4393.9896549000005,0.01783622566827993,0.015301665058868128,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Leeds,2042.3211051937587,0.09232597320604338,19147,2973.7644422650337,22120.764442265034,23703.4700297,0.09621789621183369,0.016195473043462666,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,London,7111.798397275881,0.3214987626597445,19147,2973.7644422650337,22120.764442265034,79800.8774024,0.32393031610547557,0.0167514849394309,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Manchester,2748.2540219047564,0.1242386550011719,19147,2973.7644422650337,22120.764442265034,31337.7470771,0.12720720181471523,0.016484305014215845,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Newcastle,1055.8372807661015,0.0477305964503092,19147,2973.7644422650337,22120.764442265034,12293.212011,0.0499010058823626,0.0161440748192605,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,6,2026-09-03T01:30:00+0000,Norwich,960.4635891119657,0.0434190957377972,19147,2973.7644422650337,22120.764442265034,10025.7933104,0.0406970261726516,0.018007096799987254,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,7,2026-09-03T02:00:00+0000,Birmingham,2974.4033779563283,0.13631400676692987,18881,2939.232920318842,21820.232920318842,32348.0176877,0.13130812512403575,0.01729681242133657,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,7,2026-09-03T02:00:00+0000,Bristol,1638.4537206793568,0.07508873652552263,18881,2939.232920318842,21820.232920318842,16781.7630635,0.06812107825024062,0.018365826434194137,66,2026-09-02T11:48:00+0000
