settlement_date,settlement_period,valid_time_utc,evaluation_segment,fold,wind_cf,solar_cf,wind_pred_cf,solar_pred_cf,wind_actual_mw,wind_forecast_mw,solar_actual_mw,solar_forecast_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2025-10-23T00:00:00,13,2025-10-23T05:00:00+0000,development_oof,3.0,0.3395398122918558,0.0,0.3098587393760681,0.0004543417599052,2242.9999999999995,2046.926832318306,0.0,9.833318709628657,6606,21643
2025-10-23T00:00:00,14,2025-10-23T05:30:00+0000,development_oof,3.0,0.35028761731759,0.0,0.3281259536743164,0.0004543417599052,2313.9999999999995,2167.600049972534,0.0,9.833318709628657,6606,21643
2025-10-23T00:00:00,15,2025-10-23T06:00:00+0000,development_oof,3.0,0.3614895549500454,0.0,0.3709594905376434,0.0012410456547513,2388.0,2450.5583944916725,0.0,26.859951105783693,6606,21643
2025-10-23T00:00:00,16,2025-10-23T06:30:00+0000,development_oof,3.0,0.3726914925825008,0.0,0.3728922605514526,0.0012410456547513,2462.0,2463.326273202896,0.0,26.859951105783693,6606,21643
2025-10-23T00:00:00,17,2025-10-23T07:00:00+0000,development_oof,3.0,0.3840448077505298,0.0013861294644919,0.3753989040851593,0.0036140377633273,2537.0,2479.8851603865623,29.99999999999819,78.21861931169406,6606,21643
2025-10-23T00:00:00,18,2025-10-23T07:30:00+0000,development_oof,3.0,0.3952467453829851,0.0132606385436399,0.3951509296894073,0.0090560475364327,2610.9999999999995,2610.367041528225,286.99999999999835,196.00003683101383,6606,21643
2025-10-23T00:00:00,19,2025-10-23T08:00:00+0000,development_oof,3.0,0.3996366939146231,0.0366862264935545,0.4356078505516052,0.023558834567666,2640.0,2877.625460743904,794.0,509.8838565479964,6606,21643
2025-10-23T00:00:00,20,2025-10-23T08:30:00+0000,development_oof,3.0,0.4038752649106872,0.0633461165272836,0.439321219921112,0.0314303599298,2667.9999999999995,2902.1559787988663,1370.9999999999989,680.2472799606621,6606,21643
2025-10-23T00:00:00,21,2025-10-23T09:00:00+0000,development_oof,3.0,0.4178019981834696,0.0967056323060573,0.4383688569068908,0.0464264005422592,2760.0,2895.864668726921,2092.999999999998,1004.8065869361162,6606,21643
2025-10-23T00:00:00,22,2025-10-23T09:30:00+0000,development_oof,3.0,0.4317287314562519,0.1139860462967241,0.438415378332138,0.0702952966094017,2852.0,2896.171989262104,2466.9999999999995,1521.401104517281,6606,21643
2025-10-23T00:00:00,23,2025-10-23T10:00:00+0000,development_oof,3.0,0.4561005146836209,0.1321443422815691,0.4108138978481293,0.0929062291979789,3012.9999999999995,2713.836609184742,2860.0,2010.769518531859,6606,21643
2025-10-23T00:00:00,24,2025-10-23T10:30:00+0000,development_oof,3.0,0.4803209203754163,0.1568636510650094,0.459762692451477,0.10535229742527,3173.0,3037.1923463344574,3394.999999999998,2280.1397731751204,6606,21643
2025-10-23T00:00:00,25,2025-10-23T11:00:00+0000,development_oof,3.0,0.508628519527702,0.1763618721988633,0.4760770797729492,0.1383436769247055,3359.9999999999995,3144.9651889801025,3816.999999999998,2994.1721996814013,6606,21643
