auction_id,product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,availability_payment_per_mw_gbp,minimum_mw,whole_mw,bm_required,response_seconds,energy_guard_hours
2759,PQR,Quick Reserve,upward,2026-06-24 07:00:00+00:00,2026-06-24 07:30:00+00:00,0.5,343,7.94,3.97,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 07:00:00+00:00,2026-06-24 07:30:00+00:00,0.5,1800,11.14,5.57,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,300,1.0,0.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,600,11.08,5.54,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,408,7.94,3.97,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 07:30:00+00:00,2026-06-24 08:00:00+00:00,0.5,1800,11.14,5.57,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,300,1.0,0.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,600,5.25,2.625,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,445,7.61,3.805,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 08:00:00+00:00,2026-06-24 08:30:00+00:00,0.5,1800,11.14,5.57,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,300,1.0,0.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,600,5.25,2.625,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,473,8.08,4.04,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 08:30:00+00:00,2026-06-24 09:00:00+00:00,0.5,1800,11.14,5.57,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,300,1.0,0.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,600,5.25,2.625,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 09:00:00+00:00,2026-06-24 09:30:00+00:00,0.5,1800,11.14,5.57,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,300,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,593,8.28,4.14,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,486,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 09:30:00+00:00,2026-06-24 10:00:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,DCH,Dynamic Containment,downward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,1446,10.14,40.56,1,True,False,1.0,0.25
2759,DCL,Dynamic Containment,upward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,1434,8.0,32.0,1,True,False,1.0,0.25
2759,DMH,Dynamic Moderation,downward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,410,8.6,34.4,1,True,False,1.0,0.5
2759,DML,Dynamic Moderation,upward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,436,11.76,47.04,1,True,False,1.0,0.5
2759,DRH,Dynamic Regulation,downward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,487,-0.49,-1.96,1,True,False,10.0,1.0
2759,DRL,Dynamic Regulation,upward,2026-06-24 10:00:00+00:00,2026-06-24 14:00:00+00:00,4.0,480,19.75,79.0,1,True,False,10.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,278,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,421,1.73,0.865,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 10:00:00+00:00,2026-06-24 10:30:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,230,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,421,1.73,0.865,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 10:30:00+00:00,2026-06-24 11:00:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,246,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,421,1.73,0.865,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 11:00:00+00:00,2026-06-24 11:30:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,197,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,421,1.73,0.865,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 11:30:00+00:00,2026-06-24 12:00:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,254,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,421,2.61,1.305,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 12:00:00+00:00,2026-06-24 12:30:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,256,16.35,8.175,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,421,2.61,1.305,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 12:30:00+00:00,2026-06-24 13:00:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,253,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,500,0.92,0.46,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,435,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 13:00:00+00:00,2026-06-24 13:30:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,213,14.92,7.46,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,500,0.86,0.43,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,431,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 13:30:00+00:00,2026-06-24 14:00:00+00:00,0.5,1800,10.0,5.0,1,True,False,900.0,1.0
2759,DCH,Dynamic Containment,downward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,1470,16.25,65.0,1,True,False,1.0,0.25
2759,DCL,Dynamic Containment,upward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,1450,13.75,55.0,1,True,False,1.0,0.25
2759,DMH,Dynamic Moderation,downward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,32,9.06,36.24,1,True,False,1.0,0.5
2759,DML,Dynamic Moderation,upward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,174,24.0,96.0,1,True,False,1.0,0.5
2759,DRH,Dynamic Regulation,downward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,480,20.54,82.16,1,True,False,10.0,1.0
2759,DRL,Dynamic Regulation,upward,2026-06-24 14:00:00+00:00,2026-06-24 18:00:00+00:00,4.0,480,56.56,226.24,1,True,False,10.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,93,9.18,4.59,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,600,10.22,5.11,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,494,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 14:00:00+00:00,2026-06-24 14:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,12,0.01,0.005,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,600,8.72,4.36,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 14:30:00+00:00,2026-06-24 15:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,11,0.01,0.005,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,600,10.22,5.11,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,435,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 15:00:00+00:00,2026-06-24 15:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,11,0.01,0.005,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,600,10.22,5.11,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,496,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 15:30:00+00:00,2026-06-24 16:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,20,14.01,7.005,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,600,43.98,21.99,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,487,5.0,2.5,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 16:00:00+00:00,2026-06-24 16:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,19,14.01,7.005,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,600,13.6,6.8,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,394,6.91,3.455,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 16:30:00+00:00,2026-06-24 17:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,19,9.08,4.54,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,600,10.62,5.31,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,226,12.05,6.025,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 17:00:00+00:00,2026-06-24 17:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,282,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,600,171.53,85.765,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,129,12.05,6.025,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 17:30:00+00:00,2026-06-24 18:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,DCH,Dynamic Containment,downward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,1141,7.0,28.0,1,True,False,1.0,0.25
2759,DCL,Dynamic Containment,upward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,1277,35.0,140.0,1,True,False,1.0,0.25
2759,DMH,Dynamic Moderation,downward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,570,8.94,35.76,1,True,False,1.0,0.5
2759,DML,Dynamic Moderation,upward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,23,25.75,103.0,1,True,False,1.0,0.5
2759,DRH,Dynamic Regulation,downward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,500,-5.53,-22.12,1,True,False,10.0,1.0
2759,DRL,Dynamic Regulation,upward,2026-06-24 18:00:00+00:00,2026-06-24 22:00:00+00:00,4.0,480,89.79,359.16,1,True,False,10.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,181,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,399,46.56,23.28,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,7,0.01,0.005,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 18:00:00+00:00,2026-06-24 18:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,247,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,399,87.36,43.68,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,17,17.75,8.875,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 18:30:00+00:00,2026-06-24 19:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,295,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,399,136.12,68.06,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,17,0.01,0.005,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 19:00:00+00:00,2026-06-24 19:30:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,247,5.0,2.5,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,399,183.1,91.55,1,True,True,,0.5
2759,PQR,Quick Reserve,upward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,42,1.25,0.625,1,True,False,60.0,1.0
2759,PSR,Slow Reserve,upward,2026-06-24 19:30:00+00:00,2026-06-24 20:00:00+00:00,0.5,573,0.03,0.015,1,True,False,900.0,1.0
2759,NBR,Balancing Reserve,downward,2026-06-24 20:00:00+00:00,2026-06-24 20:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2759,NQR,Quick Reserve,downward,2026-06-24 20:00:00+00:00,2026-06-24 20:30:00+00:00,0.5,300,1.82,0.91,1,True,False,60.0,1.0
2759,NSR,Slow Reserve,downward,2026-06-24 20:00:00+00:00,2026-06-24 20:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2759,PBR,Balancing Reserve,upward,2026-06-24 20:00:00+00:00,2026-06-24 20:30:00+00:00,0.5,399,230.0,115.0,1,True,True,,0.5
