bmUnit,settlementDate,settlementPeriod,pair_count,bid_mean,offer_mean,spread,accepted,accepted_up,accepted_down
E_BARNB-1,2026-08-31,23,4,4.0575,110.48,106.4225,0,0,0
E_BARNB-1,2026-08-31,24,4,-1.09,119.86,120.95,0,0,0
E_BARNB-1,2026-08-31,25,4,-1.51,123.21,124.72,0,0,0
E_BARNB-1,2026-08-31,26,4,26.7975,104.65,77.8525,0,0,0
E_BARNB-1,2026-08-31,27,4,35.3625,121.4,86.03750000000001,0,0,0
E_BARNB-1,2026-08-31,28,4,41.332499999999996,121.4,80.06750000000001,0,0,0
E_BARNB-1,2026-08-31,29,4,37.8225,141.5,103.67750000000001,0,0,0
E_BARNB-1,2026-08-31,30,4,35.19,151.55,116.36000000000001,0,0,0
E_BARNB-1,2026-08-31,31,4,34.3125,163.25,128.9375,0,0,0
E_BARNB-1,2026-08-31,32,4,35.3625,179.46,144.09750000000003,0,0,0
E_BARNB-1,2026-08-31,33,4,36.42,176.76,140.33999999999997,0,0,0
E_BARNB-1,2026-08-31,34,4,36.945,174.75,137.805,0,0,0
E_BARNB-1,2026-08-31,35,4,36.0675,163.72,127.6525,0,0,0
E_BARNB-1,2026-08-31,36,4,31.5,181.14,149.64,0,0,0
E_BARNB-1,2026-08-31,37,4,31.8525,189.8,157.94750000000002,0,0,0
E_BARNB-1,2026-08-31,38,4,29.572499999999998,198.51,168.9375,0,0,0
E_BARNB-1,2026-08-31,39,4,26.94,201.86,174.92000000000002,0,0,0
E_BARNB-1,2026-08-31,40,4,27.637500000000003,200.88,173.2425,0,0,0
E_BARNB-1,2026-08-31,41,4,31.5,191.14,159.64,0,0,0
E_BARNB-1,2026-08-31,42,4,32.902499999999996,185.78,152.8775,0,0,0
E_BARNB-1,2026-08-31,43,4,33.78,183.48,149.7,0,0,0
E_BARNB-1,2026-08-31,44,4,33.78,186.16,152.38,0,0,0
E_BARNB-1,2026-08-31,45,4,38.347500000000004,170.37,132.0225,0,0,0
E_BARNB-1,2026-08-31,46,4,37.47,168.1,130.63,0,0,0
E_BARNB-1,2026-08-31,47,4,35.535000000000004,173.15,137.615,0,0,0
E_BARNB-1,2026-08-31,48,4,34.3125,176.17,141.8575,0,0,0
E_BARNB-1,2026-09-01,1,4,36.0675,177.1175,141.05,0,0,0
E_BARNB-1,2026-09-01,2,4,41.7675,168.60000000000002,126.83250000000002,0,0,0
E_BARNB-1,2026-09-01,3,4,40.792500000000004,171.335,130.54250000000002,0,0,0
E_BARNB-1,2026-09-01,4,4,42.660000000000004,164.63,121.97,0,0,0
E_BARNB-1,2026-09-01,5,4,42.5325,164.44,121.9075,0,0,0
E_BARNB-1,2026-09-01,6,4,45.277499999999996,156.565,111.2875,0,0,0
E_BARNB-1,2026-09-01,7,4,44.2275,159.57999999999998,115.35249999999999,0,0,0
E_BARNB-1,2026-09-01,8,4,43.89,151.08749999999998,107.19749999999998,0,0,0
E_BARNB-1,2026-09-01,9,4,43.5525,159.60000000000002,116.04750000000001,0,0,0
E_BARNB-1,2026-09-01,10,4,43.7025,157.0925,113.39,0,0,0
E_BARNB-1,2026-09-01,11,4,40.7475,175.1575,134.41,0,0,0
E_BARNB-1,2026-09-01,12,4,38.625,176.1875,137.5625,0,0,0
E_BARNB-1,2026-09-01,13,4,37.589999999999996,187.67000000000002,150.08,0,0,0
E_BARNB-1,2026-09-01,14,4,38.115,186.16250000000002,148.0475,0,0,0
E_BARNB-1,2026-09-01,15,4,37.222500000000004,175.1575,137.935,0,0,0
E_BARNB-1,2026-09-01,16,4,38.4375,187.0675,148.63,0,0,0
E_BARNB-1,2026-09-01,17,4,31.8525,173.55,141.69750000000002,0,0,0
E_BARNB-1,2026-09-01,18,4,30.315,139.53,109.215,0,0,0
E_BARNB-1,2026-09-01,19,4,30.487499999999997,154.45499999999998,123.96749999999999,0,0,0
E_BARNB-1,2026-09-01,20,4,21.509999999999998,164.5,142.99,0,0,0
E_BARNB-1,2026-09-01,21,4,29.317500000000003,137.335,108.01750000000001,0,0,0
E_BARNB-1,2026-09-01,22,4,28.214999999999996,132.8125,104.5975,0,0,0
E_BARNB-1,2026-09-01,23,4,21.330000000000002,129.83249999999998,108.50249999999998,0,0,0
E_BARNB-1,2026-09-01,24,4,16.5675,126.8225,110.25500000000001,0,0,0
E_BARNB-1,2026-09-01,25,4,15.690000000000001,127.32000000000001,111.63000000000001,0,0,0
E_BARNB-1,2026-09-01,26,4,13.1175,124.8025,111.685,0,0,0
E_BARNB-1,2026-09-01,27,4,9.1275,151.6175,142.49,0,0,0
E_BARNB-1,2026-09-01,28,4,6.2250000000000005,151.11,144.88500000000002,0,0,0
E_BARNB-1,2026-09-01,29,4,18.5925,160.6625,142.07,0,0,0
E_BARNB-1,2026-09-01,30,4,24.6075,164.70250000000001,140.09500000000003,0,0,0
E_BARNB-1,2026-09-01,31,4,30.18,172.1675,141.98749999999998,0,0,0
E_BARNB-1,2026-09-01,32,4,40.695,180.7625,140.0675,0,0,0
E_BARNB-1,2026-09-01,33,4,50.760000000000005,202.375,151.615,0,0,0
E_BARNB-1,2026-09-01,34,4,50.587500000000006,200.8625,150.275,0,0,0
E_BARNB-1,2026-09-01,35,4,47.43,209.9075,162.4775,0,0,0
E_BARNB-1,2026-09-01,36,4,55.3275,264.5575,209.23000000000002,0,0,0
E_BARNB-1,2026-09-01,37,4,49.3575,286.17,236.8125,0,0,0
E_BARNB-1,2026-09-01,38,4,51.465,263.35,211.88500000000002,0,0,0
E_BARNB-1,2026-09-01,39,4,55.9425,264.105,208.16250000000002,0,0,0
E_BARNB-1,2026-09-01,40,4,49.537499999999994,339.5075,289.97,0,0,0
E_BARNB-1,2026-09-01,41,4,59.535,337.5225,277.98749999999995,0,0,0
E_BARNB-1,2026-09-01,42,4,61.995,288.225,226.23000000000002,0,0,0
E_BARNB-1,2026-09-01,43,4,61.47,220.0825,158.6125,0,0,0
E_BARNB-1,2026-09-01,44,4,62.519999999999996,211.08749999999998,148.5675,0,0,0
E_BARNB-1,2026-09-01,45,4,61.995,213.55,151.555,0,0,0
E_BARNB-1,2026-09-01,46,4,65.8575,191.08749999999998,125.22999999999998,0,0,0
E_BARNB-1,2026-09-01,47,4,86.17,190.11,103.94000000000001,0,0,0
E_BARNB-1,2026-09-01,48,4,83.13,205.37,122.24000000000001,0,0,0
E_BARNB-1,2026-09-02,1,4,85.7,179.54,93.83999999999999,0,0,0
E_BARNB-1,2026-09-02,2,4,80.32,198.2,117.88,0,0,0
E_BARNB-1,2026-09-02,3,4,80.6425,187.14,106.49749999999999,0,0,0
E_BARNB-1,2026-09-02,4,4,78.49,186.86,108.37000000000002,0,0,0
E_BARNB-1,2026-09-02,5,4,76.51,186.24,109.73,0,0,0
E_BARNB-1,2026-09-02,6,4,80.03999999999999,182.53,102.49000000000001,0,0,0
E_BARNB-1,2026-09-02,7,4,79.51499999999999,184.54,105.025,0,0,0
E_BARNB-1,2026-09-02,8,4,78.6175,178.2,99.58249999999998,0,0,0
E_BARNB-1,2026-09-02,9,4,82.41749999999999,183.2,100.7825,0,0,0
E_BARNB-1,2026-09-02,10,4,85.0,182.87,97.87,0,0,0
E_BARNB-1,2026-09-02,11,4,81.96,191.6,109.64,0,0,0
E_BARNB-1,2026-09-02,12,4,81.26,197.27,116.01,0,0,0
E_BARNB-1,2026-09-02,13,4,79.38,202.63,123.25,0,0,0
E_BARNB-1,2026-09-02,14,4,70.44,214.9,144.46,0,0,0
E_BARNB-1,2026-09-02,15,4,73.02,203.56,130.54000000000002,0,0,0
E_BARNB-1,2026-09-02,16,4,71.85,203.51,131.66,0,0,0
E_BARNB-1,2026-09-02,17,4,76.06,178.2,102.13999999999999,0,0,0
E_BARNB-1,2026-09-02,18,4,78.4,183.2,104.79999999999998,0,0,0
E_BARNB-1,2026-09-02,19,4,77.93,185.21,107.28,0,0,0
E_BARNB-1,2026-09-02,20,4,30.26,182.19,151.93,0,0,0
E_BARNB-1,2026-09-02,21,4,31.9,182.22,150.32,0,0,0
E_BARNB-1,2026-09-02,22,4,30.26,193.94,163.68,0,0,0
E_BARNB-1,2026-09-02,23,4,29.77,190.42,160.64999999999998,0,0,0
E_BARNB-1,2026-09-02,24,4,33.28,182.84,149.56,0,0,0
E_BARNB-1,2026-09-02,25,4,35.38,167.15,131.77,0,0,0
E_BARNB-1,2026-09-02,26,4,29.07,189.25,160.18,0,0,0
E_BARNB-1,2026-09-02,27,4,31.87,178.54,146.67,0,0,0
E_BARNB-1,2026-09-02,28,4,33.51,171.5,137.99,0,0,0
E_BARNB-1,2026-09-02,29,4,32.34,169.16,136.82,0,0,0
E_BARNB-1,2026-09-02,30,4,34.21,160.12,125.91,0,0,0
E_BARNB-1,2026-09-02,31,4,35.38,155.77,120.39000000000001,0,0,0
E_BARNB-1,2026-09-02,32,4,33.75,160.12,126.37,0,0,0
E_BARNB-1,2026-09-02,33,4,31.41,200.55,169.14000000000001,0,0,0
E_BARNB-1,2026-09-02,34,4,28.83,194.34,165.51,0,0,0
E_BARNB-1,2026-09-02,35,4,24.62,210.08,185.46,0,0,0
E_BARNB-1,2026-09-02,36,4,41.05,196.69,155.64,0,0,0
E_BARNB-1,2026-09-02,37,4,32.86,215.78,182.92000000000002,0,0,0
E_BARNB-1,2026-09-02,38,4,34.73,211.42,176.69,0,0,0
E_BARNB-1,2026-09-02,39,4,36.84,201.4,164.56,0,0,0
E_BARNB-1,2026-09-02,40,4,36.61,202.07,165.45999999999998,0,0,0
E_BARNB-1,2026-09-02,41,4,41.52,197.72,156.2,0,0,0
E_BARNB-1,2026-09-02,42,4,44.09,189.68,145.59,0,0,0
E_BARNB-1,2026-09-02,43,4,39.88,189.39,149.51,0,0,0
E_BARNB-1,2026-09-02,44,4,41.99,183.36,141.37,0,0,0
E_BARNB-1,2026-09-02,45,4,43.86,171.4,127.54,0,0,0
E_BARNB-1,2026-09-02,46,4,41.52,171.5,129.98,0,0,0
E_BARNB-1,2026-09-02,47,4,41.52,171.5,129.98,0,0,0
E_BARNB-1,2026-09-02,48,4,39.88,176.19,136.31,0,0,0
E_BARNB-1,2026-09-03,1,4,40.12,175.52,135.4,0,0,0
E_BARNB-1,2026-09-03,2,4,41.05,156.14,115.08999999999999,0,0,0
E_BARNB-1,2026-09-03,3,4,38.71,144.54,105.82999999999998,0,0,0
E_BARNB-1,2026-09-03,4,4,41.05,152.84,111.79,0,0,0
E_BARNB-1,2026-09-03,5,4,36.37,154.54,118.16999999999999,0,0,0
E_BARNB-1,2026-09-03,6,4,24.905,150.88,125.975,0,0,0
E_BARNB-1,2026-09-03,7,4,24.027500000000003,154.23,130.2025,0,0,0
E_BARNB-1,2026-09-03,8,4,30.05,144.28,114.23,0,0,0
E_BARNB-1,2026-09-03,9,4,29.12,166.71,137.59,0,0,0
E_BARNB-1,2026-09-03,10,4,34.82,168.77,133.95000000000002,0,0,0
E_BARNB-1,2026-09-03,11,4,35.44,172.12,136.68,0,0,0
E_BARNB-1,2026-09-03,12,4,41.91,184.18,142.27,0,0,0
E_BARNB-1,2026-09-03,13,4,34.85,188.2,153.35,0,0,0
E_BARNB-1,2026-09-03,14,4,63.29,191.55,128.26000000000002,0,0,0
E_BARNB-1,2026-09-03,15,4,70.31,183.1,112.78999999999999,0,0,0
E_BARNB-1,2026-09-03,16,4,66.1,195.16,129.06,0,0,0
E_BARNB-1,2026-09-03,17,4,69.37,174.8,105.43,0,0,0
E_BARNB-1,2026-09-03,18,4,56.962500000000006,174.8,117.8375,0,0,0
E_BARNB-1,2026-09-03,19,4,67.7125,153.72,86.0075,0,0,0
E_BARNB-1,2026-09-03,20,4,66.53999999999999,161.06,94.52000000000001,0,0,0
E_BARNB-1,2026-09-03,21,4,67.0675,167.33,100.26250000000002,0,0,0
E_BARNB-1,2026-09-03,22,4,49.89,173.27,123.38000000000001,0,0,0
E_BARNB-1,2026-09-03,23,4,9.0,174.0,165.0,0,0,0
E_BARNB-1,2026-09-03,24,4,7.147500000000001,173.67,166.52249999999998,0,0,0
E_BARNB-1,2026-09-03,25,4,-4.342499999999999,159.48,163.8225,0,0,0
E_BARNB-1,2026-09-03,26,4,-9.235,156.84,166.075,0,0,0
E_BARNB-1,2026-09-03,27,4,-8.235,152.55,160.78500000000003,0,0,0
E_BARNB-1,2026-09-03,28,4,-18.509999999999998,185.22,203.73,0,0,0
E_BARNB-1,2026-09-03,29,4,-19.509999999999998,186.54,206.04999999999998,0,0,0
E_BARNB-1,2026-09-03,30,4,-15.28,186.54,201.82,0,0,0
E_BARNB-1,2026-09-03,31,4,19.02,175.65,156.63,0,0,0
E_BARNB-1,2026-09-03,32,4,33.96,170.7,136.73999999999998,0,0,0
E_BARNB-1,2026-09-03,33,4,67.08,162.12,95.04,0,0,0
E_BARNB-1,2026-09-03,34,4,63.57000000000001,158.05,94.48,0,0,0
E_BARNB-1,2026-09-03,35,4,73.61,175.83,102.22000000000001,1,1,1
E_BARNB-1,2026-09-03,36,4,137.56,207.22,69.66,1,1,1
E_BARNB-1,2026-09-03,37,4,138.96,219.44,80.47999999999999,1,1,0
E_BARNB-1,2026-09-03,38,4,132.15,250.0,117.85,0,0,0
E_BARNB-1,2026-09-03,39,4,144.1625,250.0,105.8375,0,0,0
E_BARNB-1,2026-09-03,40,4,136.6375,250.0,113.36250000000001,0,0,0
E_BARNB-1,2026-09-03,41,4,125.5,250.0,124.5,0,0,0
E_BARNB-1,2026-09-03,42,4,107.07,196.19,89.12,0,0,0
E_BARNB-1,2026-09-03,43,4,111.3675,220.0,108.6325,0,0,0
E_BARNB-1,2026-09-03,44,4,103.13,180.79,77.66,0,0,0
E_BARNB-1,2026-09-03,45,4,100.35,178.44,78.09,0,0,0
E_BARNB-1,2026-09-03,46,4,106.77,181.78,75.01,0,0,0
E_BARNB-1,2026-09-03,47,4,93.0,178.81,85.81,1,1,0
E_BARNB-1,2026-09-03,48,4,90.15,170.79,80.63999999999999,1,0,0
E_BARNB-1,2026-09-04,1,4,90.34,173.17,82.82999999999998,0,0,0
E_BARNB-1,2026-09-04,2,4,70.0,173.92,103.91999999999999,0,0,0
E_BARNB-1,2026-09-04,3,4,97.96,169.23,71.27,0,0,0
E_BARNB-1,2026-09-04,4,4,92.51,169.9,77.39,0,0,0
E_BARNB-1,2026-09-04,5,4,94.59,159.78,65.19,0,0,0
E_BARNB-1,2026-09-04,6,4,91.62,174.23,82.60999999999999,0,0,0
E_BARNB-1,2026-09-04,7,4,85.38,168.12,82.74000000000001,0,0,0
E_BARNB-1,2026-09-04,8,4,91.72,175.33,83.61000000000001,0,0,0
E_BARNB-1,2026-09-04,9,4,89.86,164.27,74.41000000000001,0,0,0
E_BARNB-1,2026-09-04,10,4,100.65,174.5,73.85,0,0,0
E_BARNB-1,2026-09-04,11,4,107.98,167.47,59.489999999999995,1,1,1
E_BARNB-1,2026-09-04,12,4,107.98,166.7,58.719999999999985,1,1,1
E_BARNB-1,2026-09-04,13,4,111.19,172.15,60.96000000000001,0,0,0
E_BARNB-1,2026-09-04,14,4,98.78,172.5,73.72,0,0,0
E_BARNB-1,2026-09-04,15,4,97.88250000000001,184.0,86.11749999999999,0,0,0
E_BERKB-2,2026-08-28,16,5,107.7,187.98399999999998,80.28399999999998,1,1,0
E_BERKB-2,2026-08-28,17,5,106.8,188.028,81.228,1,1,1
E_BERKB-2,2026-08-28,18,5,105.15,183.74,78.59,1,1,1
E_BERKB-2,2026-08-28,19,4,87.3225,191.9725,104.64999999999999,1,1,1
E_BERKB-2,2026-08-28,20,4,85.5825,183.7425,98.16000000000001,1,1,0
E_BERKB-2,2026-08-28,21,4,62.072500000000005,179.21,117.1375,1,1,0
E_BERKB-2,2026-08-28,22,4,52.285,178.0075,125.7225,0,0,0
E_BERKB-2,2026-08-28,23,4,54.3675,179.21,124.8425,0,0,0
E_BERKB-2,2026-08-28,24,5,90.642,191.12,100.47800000000001,1,1,0
E_BERKB-2,2026-08-28,25,5,87.67999999999999,175.66400000000002,87.98400000000002,1,1,1
E_BERKB-2,2026-08-28,26,5,100.22200000000001,182.56,82.338,1,1,1
E_BERKB-2,2026-08-28,27,5,82.4,217.77200000000002,135.372,1,0,0
E_BERKB-2,2026-08-28,28,5,85.6,217.94400000000002,132.34400000000002,1,1,1
E_BERKB-2,2026-08-28,29,5,76.8,226.96599999999998,150.166,1,0,1
E_BERKB-2,2026-08-28,30,5,-187.78000000000003,232.048,419.82800000000003,0,0,0
E_BERKB-2,2026-08-28,31,5,-197.67000000000002,189.318,386.98800000000006,0,0,0
E_BERKB-2,2026-08-28,32,5,-91.894,190.99,282.884,0,0,0
E_BERKB-2,2026-08-28,33,4,-37.2725,176.7525,214.025,0,0,0
E_BERKB-2,2026-08-28,34,4,-4.479999999999998,179.81,184.29,0,0,0
E_BERKB-2,2026-08-28,35,4,18.272499999999997,170.37,152.0975,0,0,0
E_BERKB-2,2026-08-28,36,4,22.345,210.95250000000001,188.60750000000002,0,0,0
E_BERKB-2,2026-08-28,37,4,43.254999999999995,203.5925,160.3375,0,0,0
E_BERKB-2,2026-08-28,38,5,68.194,190.93599999999998,122.74199999999998,0,0,0
E_BERKB-2,2026-08-28,39,5,66.086,179.152,113.06599999999999,1,1,0
E_BERKB-2,2026-08-28,40,5,65.388,176.94400000000002,111.55600000000001,1,1,1
E_BERKB-2,2026-08-28,41,5,65.846,179.624,113.77799999999999,0,0,0
E_BERKB-2,2026-08-28,42,5,83.42999999999999,181.528,98.098,1,0,1
E_BERKB-2,2026-08-28,43,5,84.322,172.784,88.46199999999999,1,1,1
E_BERKB-2,2026-08-28,44,5,78.264,202.522,124.258,1,0,0
E_BERKB-2,2026-08-28,45,4,69.84,176.71749999999997,106.87749999999997,1,1,1
E_BERKB-2,2026-08-28,46,5,69.13600000000001,168.148,99.01199999999999,1,1,1
E_BERKB-2,2026-08-28,47,4,45.900000000000006,169.78,123.88,0,0,0
E_BERKB-2,2026-08-28,48,4,49.099999999999994,162.3825,113.2825,0,0,0
E_BERKB-2,2026-08-29,1,4,45.7775,155.0725,109.29499999999999,0,0,0
E_BERKB-2,2026-08-29,2,4,45.105,162.9225,117.81750000000002,0,0,0
E_BERKB-2,2026-08-29,3,5,58.746,166.30800000000002,107.56200000000001,0,0,0
E_BERKB-2,2026-08-29,4,5,48.440000000000005,167.0,118.56,0,0,0
E_BERKB-2,2026-08-29,5,5,-120.86999999999998,337.08,457.94999999999993,0,0,0
E_BERKB-2,2026-08-29,6,5,59.6,176.346,116.74600000000001,1,1,1
E_BERKB-2,2026-08-29,7,5,59.2,167.32,108.11999999999999,0,0,0
E_BERKB-2,2026-08-29,8,5,57.6,172.2,114.6,0,0,0
E_BERKB-2,2026-08-29,9,5,-30.500000000000007,171.956,202.456,0,0,0
E_BERKB-2,2026-08-29,10,5,-65.28999999999999,160.446,225.736,0,0,0
E_BERKB-2,2026-08-29,11,5,-42.39999999999999,182.926,225.32599999999996,0,0,0
E_BERKB-2,2026-08-29,12,5,-27.558,170.292,197.85,0,0,0
E_BERKB-2,2026-08-29,13,4,11.877500000000001,167.28,155.4025,0,0,0
E_BERKB-2,2026-08-29,14,4,29.975,175.6375,145.6625,0,0,0
E_BERKB-2,2026-08-29,15,5,61.992000000000004,191.426,129.43399999999997,1,1,1
E_BERKB-2,2026-08-29,16,5,62.05,205.256,143.20600000000002,1,1,1
E_BERKB-2,2026-08-29,17,5,63.44200000000001,207.30600000000004,143.86400000000003,1,1,1
E_BERKB-2,2026-08-29,18,4,58.4,189.6775,131.2775,1,1,1
E_BERKB-2,2026-08-29,19,5,63.786,205.048,141.262,0,0,0
E_BERKB-2,2026-08-29,20,4,51.084999999999994,205.4275,154.34250000000003,0,0,0
E_BERKB-2,2026-08-29,21,5,41.025999999999996,203.672,162.64600000000002,0,0,0
E_BERKB-2,2026-08-29,22,4,72.32249999999999,206.365,134.04250000000002,0,0,0
E_BERKB-2,2026-08-29,23,5,82.384,207.12399999999997,124.73999999999997,0,0,0
E_BERKB-2,2026-08-29,24,5,84.34200000000001,202.714,118.37199999999999,0,0,0
E_BERKB-2,2026-08-29,25,5,79.58999999999999,208.43,128.84000000000003,0,0,0
E_BERKB-2,2026-08-29,26,4,67.005,198.9175,131.9125,0,0,0
E_BERKB-2,2026-08-29,27,5,71.35800000000002,206.42600000000002,135.06799999999998,0,0,0
E_BERKB-2,2026-08-29,28,5,74.498,206.98600000000002,132.488,0,0,0
E_BERKB-2,2026-08-29,29,5,77.236,208.54000000000002,131.30400000000003,0,0,0
E_BERKB-2,2026-08-29,30,5,68.57000000000001,192.61999999999998,124.04999999999997,0,0,0
E_BERKB-2,2026-08-29,31,4,65.85,191.565,125.715,0,0,0
E_BERKB-2,2026-08-29,32,4,64.8325,193.935,129.10250000000002,0,0,0
E_BERKB-2,2026-08-29,33,4,74.13499999999999,192.645,118.51000000000002,1,1,1
E_BERKB-2,2026-08-29,34,5,97.11,190.464,93.354,1,0,1
E_BERKB-2,2026-08-29,35,4,91.11,192.5525,101.44250000000001,1,1,1
E_BERKB-2,2026-08-29,36,5,100.06800000000001,190.35999999999999,90.29199999999997,1,1,1
E_BERKB-2,2026-08-29,37,5,98.946,191.568,92.62200000000001,0,0,0
E_BERKB-2,2026-08-29,38,5,95.906,184.872,88.96600000000001,1,1,1
E_BERKB-2,2026-08-29,39,5,87.76,178.98399999999998,91.22399999999998,0,0,0
E_BERKB-2,2026-08-29,40,5,88.078,185.712,97.63399999999999,0,0,0
E_BERKB-2,2026-08-29,41,5,79.154,187.592,108.43800000000002,1,1,1
E_BERKB-2,2026-08-29,42,5,84.326,187.768,103.44200000000001,1,1,0
E_BERKB-2,2026-08-29,43,4,82.85249999999999,189.365,106.51250000000002,0,0,0
E_BERKB-2,2026-08-29,44,4,84.5475,167.0825,82.53500000000001,1,1,1
E_BERKB-2,2026-08-29,45,4,80.205,181.9375,101.7325,0,0,0
E_BERKB-2,2026-08-29,46,4,83.3475,184.4675,101.12,1,1,1
E_BERKB-2,2026-08-29,47,5,100.146,188.448,88.302,1,1,1
E_BERKB-2,2026-08-29,48,4,88.41,191.34,102.93,0,0,0
E_BERKB-2,2026-08-30,1,4,85.57499999999999,189.9725,104.39750000000001,0,0,0
E_BERKB-2,2026-08-30,2,4,86.0925,186.1125,100.02000000000001,0,0,0
E_BERKB-2,2026-08-30,3,4,84.6,185.635,101.035,0,0,0
E_BERKB-2,2026-08-30,4,4,91.815,198.64999999999998,106.83499999999998,0,0,0
E_BERKB-2,2026-08-30,5,4,86.55000000000001,190.605,104.05499999999998,0,0,0
E_BERKB-2,2026-08-30,6,5,90.536,198.302,107.76599999999999,0,0,0
E_BERKB-2,2026-08-30,7,5,90.88,195.89000000000001,105.01000000000002,0,0,0
E_BERKB-2,2026-08-30,8,5,91.99199999999999,194.11399999999998,102.12199999999999,1,0,0
E_BERKB-2,2026-08-30,9,5,93.44,187.86999999999998,94.42999999999998,1,0,0
E_BERKB-2,2026-08-30,10,5,93.6,190.834,97.23400000000001,0,0,0
E_BERKB-2,2026-08-30,11,5,95.49600000000001,178.54000000000002,83.04400000000001,1,1,1
E_BERKB-2,2026-08-30,12,5,88.12,177.22,89.1,0,0,0
E_BERKB-2,2026-08-30,13,5,90.84,179.21600000000004,88.37600000000003,1,0,1
E_BERKB-2,2026-08-30,14,5,91.752,175.012,83.26,1,1,1
E_BERKB-2,2026-08-30,15,4,95.0325,181.5075,86.475,0,0,0
E_BERKB-2,2026-08-30,16,4,90.5475,177.88,87.3325,0,0,0
E_BERKB-2,2026-08-30,17,4,91.455,181.88,90.425,0,0,0
E_BERKB-2,2026-08-30,18,5,107.242,177.92000000000002,70.67800000000001,1,1,0
E_BERKB-2,2026-08-30,19,5,95.548,195.05599999999998,99.50799999999998,0,0,0
E_BERKB-2,2026-08-30,20,5,71.886,207.552,135.666,0,0,0
E_BERKB-2,2026-08-30,21,4,92.655,209.57999999999998,116.92499999999998,0,0,0
E_BERKB-2,2026-08-30,22,4,92.0775,203.48250000000002,111.40500000000002,0,0,0
E_BERKB-2,2026-08-30,23,5,99.03999999999999,213.77399999999997,114.73399999999998,0,0,0
E_BERKB-2,2026-08-30,24,5,100.848,211.76999999999998,110.92199999999998,0,0,0
E_BERKB-2,2026-08-30,25,5,99.952,210.92399999999998,110.97199999999998,0,0,0
E_BERKB-2,2026-08-30,26,5,99.808,206.68199999999996,106.87399999999995,0,0,0
E_BERKB-2,2026-08-30,27,5,98.952,180.95,81.99799999999999,1,1,1
E_BERKB-2,2026-08-30,28,5,98.816,180.14,81.32399999999998,1,1,1
E_BERKB-2,2026-08-30,29,5,97.088,199.206,102.118,0,0,0
E_BERKB-2,2026-08-30,30,5,102.36,205.36599999999999,103.00599999999999,1,1,1
E_BERKB-2,2026-08-30,31,4,89.99249999999999,205.635,115.6425,1,1,1
E_BERKB-2,2026-08-30,32,4,95.5725,203.42249999999999,107.84999999999998,1,1,1
E_BERKB-2,2026-08-30,33,4,98.79749999999999,204.66,105.86250000000001,1,1,1
E_BERKB-2,2026-08-30,34,5,98.64,202.764,104.12400000000001,1,0,1
E_BERKB-2,2026-08-30,35,5,111.46400000000001,206.26999999999998,94.80599999999997,1,1,1
E_BERKB-2,2026-08-30,36,4,105.4425,191.1675,85.725,1,1,1
E_BERKB-2,2026-08-30,37,5,54.99400000000001,190.08800000000002,135.09400000000002,1,1,1
E_BERKB-2,2026-08-30,38,5,53.14000000000001,191.94400000000002,138.804,1,1,1
E_BERKB-2,2026-08-30,39,5,81.288,186.384,105.09599999999999,1,1,0
E_BERKB-2,2026-08-30,40,5,86.494,189.06400000000002,102.57000000000002,0,0,0
E_BERKB-2,2026-08-30,41,5,90.47200000000001,196.03199999999998,105.55999999999997,0,0,0
E_BERKB-2,2026-08-30,42,5,72.138,188.512,116.374,1,0,1
E_BERKB-2,2026-08-30,43,5,91.01,188.792,97.782,1,1,1
E_BERKB-2,2026-08-30,44,5,89.146,200.256,111.11,1,1,1
E_BERKB-2,2026-08-30,45,4,90.8175,215.9375,125.12,1,1,0
E_BERKB-2,2026-08-30,46,4,91.88250000000001,197.17000000000002,105.28750000000001,1,1,0
E_BERKB-2,2026-08-30,47,4,86.9625,222.88250000000002,135.92000000000002,1,1,1
E_BERKB-2,2026-08-30,48,4,85.5375,209.9375,124.4,1,1,0
E_BERKB-2,2026-08-31,1,4,85.19999999999999,192.5125,107.3125,1,1,1
E_BERKB-2,2026-08-31,2,4,85.14750000000001,190.82999999999998,105.68249999999998,1,1,1
E_BERKB-2,2026-08-31,3,4,68.77000000000001,192.435,123.66499999999999,0,0,0
E_BERKB-2,2026-08-31,4,4,66.775,190.35,123.57499999999999,0,0,0
E_BERKB-2,2026-08-31,5,4,70.7175,191.04749999999999,120.32999999999998,0,0,0
E_BERKB-2,2026-08-31,6,5,86.346,208.584,122.238,1,1,1
E_BERKB-2,2026-08-31,7,4,99.0,191.51,92.50999999999999,1,1,1
E_BERKB-2,2026-08-31,8,4,111.27250000000001,188.9,77.6275,1,1,1
E_BERKB-2,2026-08-31,9,4,111.045,190.34,79.295,1,1,1
E_BERKB-2,2026-08-31,10,4,120.68,196.0,75.32,1,1,0
E_BERKB-2,2026-08-31,11,4,99.365,228.0,128.635,0,0,0
E_BERKB-2,2026-08-31,12,4,86.07249999999999,227.0,140.9275,0,0,0
E_BERKB-2,2026-08-31,13,4,38.17,228.0,189.82999999999998,0,0,0
E_BERKB-2,2026-08-31,14,4,33.04,311.98,278.94,0,0,0
E_BERKB-2,2026-08-31,15,5,10.663999999999998,313.768,303.104,0,0,0
E_BERKB-2,2026-08-31,16,5,44.605999999999995,311.258,266.652,1,0,1
E_BERKB-2,2026-08-31,17,5,53.784000000000006,419.742,365.958,1,0,0
