portfolio_type,settlement_date,evaluation_segment,power_mw,energy_mwh,duration_hours,recommended_soc_pct,safe_soc_lower_pct,safe_soc_upper_pct,energy_band_feasible,preparation_action,grid_import_to_recommendation_mwh,grid_export_to_recommendation_mwh,reserve_coverage_pct,downward_reserve_required_mwh,upward_headroom_required_mwh,directional_interval_coverage_pct,before_mwh,fixed_residual_mwh,smart_residual_mwh,fixed_absorbed_pct,smart_absorbed_pct
solar,2026-04-08,locked_test,25.0,150.0,6.0,50.0,46.87886230582156,68.37346917211154,True,hold current SOC,0.0,-0.0,100.0,52.47954108095635,34.19454765198722,100.0,13.671724413594408,0.0,0.0,100.0,100.0
solar,2026-04-09,locked_test,25.0,150.0,6.0,50.0,44.45551856803453,69.69220800867437,True,hold current SOC,0.0,-0.0,100.0,49.031062486745554,32.10943847075767,91.66666666666666,39.688229998048385,0.0,0.0,100.0,100.0
solar,2026-04-10,locked_test,25.0,150.0,6.0,50.0,43.513284998493994,68.84684560776171,True,hold current SOC,0.0,-0.0,100.0,47.69024061131714,33.44607378833389,83.33333333333334,46.95327842178399,0.0,0.0,100.0,100.0
solar,2026-04-11,locked_test,25.0,150.0,6.0,50.0,42.261334173869784,68.01618868688445,True,hold current SOC,0.0,-0.0,100.0,45.9086833553648,34.759457700411104,91.66666666666666,25.763388661125866,0.0,0.0,100.0,100.0
solar,2026-04-12,locked_test,25.0,150.0,6.0,50.0,41.17976672006194,67.79493736479787,True,hold current SOC,0.0,-0.0,100.0,44.36958588665102,35.109286756969645,97.91666666666666,36.47152471066263,0.0,0.0,100.0,100.0
solar,2026-04-13,locked_test,25.0,150.0,6.0,50.0,41.050614398814936,67.74713887010826,True,hold current SOC,0.0,-0.0,100.0,44.185798911543785,35.18486281294296,91.66666666666666,41.61672782105231,0.0,0.0,100.0,100.0
solar,2026-04-14,locked_test,25.0,150.0,6.0,50.0,42.4500236782197,68.58316633380615,True,hold current SOC,0.0,-0.0,100.0,46.1771932273061,33.86298732707345,91.66666666666666,29.874799914567628,0.0,0.0,100.0,100.0
solar,2026-04-15,locked_test,25.0,150.0,6.0,50.0,39.570394334251674,69.42017089608764,True,hold current SOC,0.0,-0.0,100.0,42.07940883250816,32.539566912692536,83.33333333333334,50.60748179845685,6.938893903907228e-18,6.938893903907228e-18,100.0,100.0
solar,2026-04-16,locked_test,25.0,150.0,6.0,50.0,40.468049720230674,68.44162883058107,True,hold current SOC,0.0,-0.0,100.0,43.356794840633206,34.08677776933577,97.91666666666666,25.771152869455385,1.734723475976807e-18,1.734723475976807e-18,100.0,100.0
solar,2026-04-17,locked_test,25.0,150.0,6.0,50.0,35.51990567489564,69.27574965062489,True,hold current SOC,0.0,-0.0,100.0,36.31546242239703,32.76791695178282,83.33333333333334,44.44623175348541,0.0,0.0,100.0,100.0
solar,2026-04-18,locked_test,25.0,150.0,6.0,50.0,39.74508553980556,67.99197553017716,True,hold current SOC,0.0,-0.0,100.0,42.32799877604607,34.7977420626799,95.83333333333334,22.40008372977156,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-04-19,locked_test,25.0,150.0,6.0,50.0,39.60568006905531,68.36362399704218,True,hold current SOC,0.0,-0.0,100.0,42.12962131340963,34.21011424057836,93.75,23.563067916583393,1.214306433183765e-17,1.214306433183765e-17,100.0,100.0
solar,2026-04-20,locked_test,25.0,150.0,6.0,50.0,39.51203400160509,68.56846836323972,True,hold current SOC,0.0,-0.0,100.0,41.99636062323242,33.88622685905945,87.5,30.47331338954286,0.0,0.0,100.0,100.0
solar,2026-04-21,locked_test,25.0,150.0,6.0,50.0,39.569430849938456,68.21908584131803,True,hold current SOC,0.0,-0.0,100.0,42.07803777029433,34.438649131022565,75.0,75.41951068008812,4.4092044042851795,4.4092044042851795,94.15376158698776,94.15376158698776
solar,2026-04-22,locked_test,25.0,150.0,6.0,50.0,39.59639495455854,67.52417117796172,True,hold current SOC,0.0,-0.0,100.0,42.11640836384427,35.537405688850114,81.25,51.48896099873929,1.3877787807814457e-17,1.3877787807814457e-17,100.0,100.0
solar,2026-04-23,locked_test,25.0,150.0,6.0,50.0,39.32527176139121,66.28172571843457,True,hold current SOC,0.0,-0.0,100.0,41.730593296236314,37.5018844491703,91.66666666666666,28.331296369903917,1.3877787807814457e-17,1.3877787807814457e-17,100.0,100.0
solar,2026-04-24,locked_test,25.0,150.0,6.0,50.0,39.08065144406784,66.28172571843456,True,hold current SOC,0.0,-0.0,100.0,41.38249248212357,37.501884449170305,95.83333333333334,24.447461329730096,1.734723475976807e-18,1.734723475976807e-18,100.0,100.0
solar,2026-04-25,locked_test,25.0,150.0,6.0,50.0,39.08065144406783,66.66233461945572,True,hold current SOC,0.0,-0.0,100.0,41.38249248212356,36.90008893669008,81.25,49.40282845794128,2.7755575615628914e-17,2.7755575615628914e-17,100.0,100.0
solar,2026-04-26,locked_test,25.0,150.0,6.0,50.0,39.06512866733587,66.14384755372464,True,hold current SOC,0.0,-0.0,100.0,41.36040318358609,37.7198889692139,95.83333333333334,40.59519029205852,0.0,0.0,100.0,100.0
solar,2026-04-27,locked_test,25.0,150.0,6.0,50.0,39.096430918584325,66.17225629956987,True,hold current SOC,0.0,-0.0,100.0,41.40494706801227,37.674970798044015,79.16666666666666,47.71017344732877,1.734723475976807e-18,1.734723475976807e-18,100.0,100.0
solar,2026-04-28,locked_test,25.0,150.0,6.0,50.0,38.468643293560305,67.46137147278404,True,hold current SOC,0.0,-0.0,100.0,40.51158961613765,35.6367007412244,79.16666666666666,58.44122722443234,0.0,0.0,100.0,100.0
solar,2026-04-29,locked_test,25.0,150.0,6.0,50.0,39.10288965473359,64.05379863020005,True,hold current SOC,0.0,-0.0,100.0,41.41413801067927,41.02454647897429,97.91666666666666,24.57384600927908,1.3877787807814457e-17,1.3877787807814457e-17,100.0,100.0
solar,2026-04-30,locked_test,25.0,150.0,6.0,50.0,37.52601790027972,64.15052164719704,True,hold current SOC,0.0,-0.0,100.0,39.17021016575226,40.871613961037454,100.0,22.214402128444917,0.0,0.0,100.0,100.0
solar,2026-05-01,locked_test,25.0,150.0,6.0,50.0,37.732900834100626,65.22495491491102,True,hold current SOC,0.0,-0.0,100.0,39.46460974170364,39.17278580112064,95.83333333333334,24.37708337904378,0.0,0.0,100.0,100.0
solar,2026-05-02,locked_test,25.0,150.0,6.0,50.0,37.36930901623959,65.42985828437571,True,hold current SOC,0.0,-0.0,100.0,38.94720951433476,38.84880512724494,77.08333333333334,53.856338165478824,1.3877787807814457e-17,1.3877787807814457e-17,100.0,100.0
solar,2026-05-03,locked_test,25.0,150.0,6.0,50.0,38.04563225743773,69.8734531090637,True,hold current SOC,0.0,-0.0,100.0,39.90963435884685,31.822864804769612,93.75,34.49353552681691,0.0,0.0,100.0,100.0
solar,2026-05-04,locked_test,25.0,150.0,6.0,50.0,39.07249368564465,68.0879368666844,True,hold current SOC,0.0,-0.0,100.0,41.37088378837516,34.64601386734154,83.33333333333334,56.33508465452146,3.122502256758253e-17,3.122502256758253e-17,100.0,100.0
solar,2026-05-05,locked_test,25.0,150.0,6.0,50.0,40.771135519674424,66.28670226393673,True,hold current SOC,0.0,-0.0,100.0,43.78809349434606,37.494015839837125,89.58333333333334,45.19133536934049,0.0,0.0,100.0,100.0
solar,2026-05-06,locked_test,25.0,150.0,6.0,50.0,41.27544551091665,67.50261233839935,True,hold current SOC,0.0,-0.0,100.0,44.50573919294331,35.57149320721375,79.16666666666666,37.90371246842175,5.551115123125783e-17,5.551115123125783e-17,100.0,100.0
solar,2026-05-07,locked_test,25.0,150.0,6.0,50.0,41.46625133937222,66.30328147086807,True,hold current SOC,0.0,-0.0,100.0,44.77726064688306,37.467801811986,93.75,47.325047800141824,0.0,0.0,100.0,100.0
solar,2026-05-08,locked_test,25.0,150.0,6.0,50.0,40.37438868697301,68.57075923631496,True,hold current SOC,0.0,-0.0,100.0,43.22351285373866,33.882604670685396,79.16666666666666,64.46795093838793,0.0,0.0,100.0,100.0
solar,2026-05-09,locked_test,25.0,150.0,6.0,50.0,40.84429431655059,65.06876150887945,True,hold current SOC,0.0,-0.0,100.0,43.892200287398886,39.419749260400266,91.66666666666666,34.54282988891336,0.0,0.0,100.0,100.0
solar,2026-05-10,locked_test,25.0,150.0,6.0,50.0,40.86654951670398,65.55988235322707,True,hold current SOC,0.0,-0.0,100.0,43.92386999241933,38.64321902313851,100.0,34.941244012017734,0.0,0.0,100.0,100.0
solar,2026-05-11,locked_test,25.0,150.0,6.0,50.0,41.62783723875375,65.67643812021463,True,hold current SOC,0.0,-0.0,100.0,45.00720141279864,38.45892817408426,89.58333333333334,44.56551195166663,0.0,0.0,100.0,100.0
solar,2026-05-12,locked_test,25.0,150.0,6.0,50.0,42.596160972415774,65.19272028969826,True,hold current SOC,0.0,-0.0,100.0,46.38515024264526,39.22375321871776,100.0,19.999821308860994,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-05-13,locked_test,25.0,150.0,6.0,50.0,42.62371192569377,65.1084655488868,True,hold current SOC,0.0,-0.0,100.0,46.424355936475564,39.35697166103343,100.0,30.17788515229396,0.0,0.0,100.0,100.0
solar,2026-05-14,locked_test,25.0,150.0,6.0,50.0,40.96508727267145,66.53719940966654,True,hold current SOC,0.0,-0.0,100.0,44.064091677389904,37.09794507589847,89.58333333333334,40.99728347256115,0.0,0.0,100.0,100.0
solar,2026-05-15,locked_test,25.0,150.0,6.0,50.0,40.50571636427861,65.85573035513875,True,hold current SOC,0.0,-0.0,100.0,43.410395414786045,38.17544225951313,97.91666666666666,27.539795017266968,0.0,0.0,100.0,100.0
solar,2026-05-16,locked_test,25.0,150.0,6.0,50.0,39.86060705703478,67.26210361227538,True,hold current SOC,0.0,-0.0,100.0,42.49238877698729,35.95177089306243,91.66666666666666,28.263648540066356,0.0,0.0,100.0,100.0
solar,2026-05-17,locked_test,25.0,150.0,6.0,50.0,39.44441018560343,66.20435564207986,True,hold current SOC,0.0,-0.0,100.0,41.900130246045606,37.62421728118129,89.58333333333334,38.24569422256526,0.0,0.0,100.0,100.0
solar,2026-05-18,locked_test,25.0,150.0,6.0,50.0,39.128267127386486,67.14649691373964,True,hold current SOC,0.0,-0.0,100.0,41.45025078735806,36.13456113313512,95.83333333333334,42.96317636250689,0.0,0.0,100.0,100.0
solar,2026-05-19,locked_test,25.0,150.0,6.0,50.0,39.34665048666212,67.64494859583831,True,hold current SOC,0.0,-0.0,100.0,41.76101575563351,35.346439823648126,79.16666666666666,55.930690656688,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-05-20,locked_test,25.0,150.0,6.0,50.0,41.69040869434177,66.88723016124463,True,hold current SOC,0.0,-0.0,100.0,45.09624215507524,36.54449786285481,83.33333333333334,68.6425491237886,11.497680191429211,11.497680191429211,83.24992247782855,83.24992247782855
solar,2026-05-21,locked_test,25.0,150.0,6.0,50.0,42.490331939133426,66.90358650968359,True,hold current SOC,0.0,-0.0,100.0,46.234552888159556,36.51863620521958,85.41666666666666,46.72573418894258,1.734723475976807e-18,1.734723475976807e-18,100.0,100.0
solar,2026-05-22,locked_test,25.0,150.0,6.0,50.0,41.60455172976044,66.2685181187969,True,hold current SOC,0.0,-0.0,100.0,44.974065552595796,37.5227674978096,97.91666666666666,24.644755337785085,0.0,0.0,100.0,100.0
solar,2026-05-23,locked_test,25.0,150.0,6.0,50.0,39.865891313830346,66.55832192059334,True,hold current SOC,0.0,-0.0,100.0,42.499908406234155,37.06454745368323,95.83333333333334,28.94787443453792,0.0,0.0,100.0,100.0
solar,2026-05-24,locked_test,25.0,150.0,6.0,50.0,39.5033574341774,66.75624353860671,True,hold current SOC,0.0,-0.0,100.0,41.98401365132784,36.75160589812923,95.83333333333334,24.974185058473818,0.0,0.0,100.0,100.0
solar,2026-05-25,locked_test,25.0,150.0,6.0,50.0,38.50304193933473,66.83540937634342,True,hold current SOC,0.0,-0.0,100.0,40.560539747220275,36.62643371806757,97.91666666666666,12.386238357948628,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-05-26,locked_test,25.0,150.0,6.0,50.0,38.414546089657755,67.08844837097645,True,hold current SOC,0.0,-0.0,100.0,40.43460794541727,36.22634393812781,97.91666666666666,18.327493563812343,0.0,0.0,100.0,100.0
solar,2026-05-27,locked_test,25.0,150.0,6.0,50.0,37.58037962518397,67.15169419100464,True,hold current SOC,0.0,-0.0,100.0,39.247568256457086,36.12634351624072,97.91666666666666,12.50459558704291,0.0,0.0,100.0,100.0
solar,2026-05-28,locked_test,25.0,150.0,6.0,50.0,37.64813397355946,67.22464633502261,True,hold current SOC,0.0,-0.0,100.0,39.343984384468264,36.010996048596006,97.91666666666666,22.22748015616333,0.0,0.0,100.0,100.0
solar,2026-05-29,locked_test,25.0,150.0,6.0,50.0,42.41738196654473,66.28406543129726,True,hold current SOC,0.0,-0.0,100.0,46.13074325727736,37.49818503831183,91.66666666666666,21.528636335208354,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-05-30,locked_test,25.0,150.0,6.0,50.0,37.15729050756641,67.65521902016204,True,hold current SOC,0.0,-0.0,100.0,38.645501887251015,35.33020085694844,95.83333333333334,29.055436877499393,0.0,0.0,100.0,100.0
solar,2026-05-31,locked_test,25.0,150.0,6.0,50.0,40.9703244405582,66.68363092068908,True,hold current SOC,0.0,-0.0,100.0,44.07154429794479,36.86641652787286,95.83333333333334,24.640366789096245,0.0,0.0,100.0,100.0
solar,2026-06-01,locked_test,25.0,150.0,6.0,50.0,38.082721007086604,69.13932219153548,True,hold current SOC,0.0,-0.0,100.0,39.96241257485304,32.98362770483881,85.41666666666666,49.20382804343264,0.0,0.0,100.0,100.0
solar,2026-06-02,locked_test,25.0,150.0,6.0,50.0,40.25984446131753,67.00125314393712,True,hold current SOC,0.0,-0.0,100.0,43.060513563087426,36.36421169739771,83.33333333333334,46.59499786387951,0.0,0.0,100.0,100.0
solar,2026-06-03,locked_test,25.0,150.0,6.0,50.0,38.69782166953381,69.69366687594035,True,hold current SOC,0.0,-0.0,100.0,40.83771616247826,32.107131799075496,95.83333333333334,35.56387399225524,0.0,0.0,100.0,100.0
solar,2026-06-04,locked_test,25.0,150.0,6.0,50.0,41.06220242244709,67.32639439062584,True,hold current SOC,0.0,-0.0,100.0,44.20228895825964,35.850118246996175,95.83333333333334,30.134017098001266,0.0,0.0,100.0,100.0
solar,2026-06-05,locked_test,25.0,150.0,6.0,50.0,39.87008251615601,67.24490168097022,True,hold current SOC,0.0,-0.0,100.0,42.50587259170181,35.978969534601475,87.5,47.412653745427505,0.0,0.0,100.0,100.0
solar,2026-06-06,locked_test,25.0,150.0,6.0,50.0,39.026723019554154,69.62201415419221,True,hold current SOC,0.0,-0.0,100.0,41.3057509886841,32.22042469971268,75.0,70.30409914978904,8.103576934968398,8.103576934968398,88.47353563594774,88.47353563594774
solar,2026-06-07,locked_test,25.0,150.0,6.0,50.0,43.00875450324515,67.30034461672994,True,hold current SOC,0.0,-0.0,100.0,46.97228113001754,35.89130655601791,72.91666666666666,60.20407014461017,2.501905454023122,2.501905454023122,95.84429184270508,95.84429184270508
solar,2026-06-08,locked_test,25.0,150.0,6.0,50.0,42.68288327397635,67.59557812359276,True,hold current SOC,0.0,-0.0,100.0,46.508558241233786,35.42450139437517,95.83333333333334,33.35285361946415,0.0,0.0,100.0,100.0
solar,2026-06-09,locked_test,25.0,150.0,6.0,50.0,38.34023764076282,68.33042292867357,True,hold current SOC,0.0,-0.0,100.0,40.32886516886127,34.26260973897626,93.75,28.402152269200357,1.3877787807814457e-17,1.3877787807814457e-17,100.0,100.0
solar,2026-06-10,locked_test,25.0,150.0,6.0,50.0,42.49852466347103,67.54607365148658,True,hold current SOC,0.0,-0.0,100.0,46.246211339276485,35.50277483748505,93.75,22.9532257651263,0.0,0.0,100.0,100.0
solar,2026-06-11,locked_test,25.0,150.0,6.0,50.0,26.812198411453902,75.98974945192921,True,hold current SOC,0.0,-0.0,100.0,23.92417775468654,22.15215116076302,64.58333333333334,42.839603673083374,0.0,0.0,100.0,100.0
solar,2026-06-12,locked_test,25.0,150.0,6.0,50.0,41.29203053586552,68.55593383534818,True,hold current SOC,0.0,-0.0,100.0,44.52934009719344,33.90604568782554,81.25,50.38180945748051,0.0,0.0,100.0,100.0
solar,2026-06-13,locked_test,25.0,150.0,6.0,50.0,38.2145263215529,68.41809579624345,True,hold current SOC,0.0,-0.0,100.0,40.14997482549576,34.1239867637167,95.83333333333334,27.319885554925076,0.0,0.0,100.0,100.0
solar,2026-06-14,locked_test,25.0,150.0,6.0,50.0,41.667652700724545,67.49668919606157,True,hold current SOC,0.0,-0.0,100.0,45.06385980846243,35.58085851756013,87.5,24.676658752584558,0.0,0.0,100.0,100.0
solar,2026-06-15,locked_test,25.0,150.0,6.0,50.0,37.793645125162634,68.32874912600093,True,hold current SOC,0.0,-0.0,100.0,39.55105038327731,34.265256253375874,87.5,44.03039319423424,0.0,0.0,100.0,100.0
solar,2026-06-16,locked_test,25.0,150.0,6.0,50.0,41.96352556648118,68.20786319517435,True,hold current SOC,0.0,-0.0,100.0,45.484894277596915,34.45639369261663,81.25,39.39333191576342,6.938893903907228e-17,6.938893903907228e-17,100.0,100.0
solar,2026-06-17,locked_test,25.0,150.0,6.0,50.0,40.87873191205267,68.09870627301437,True,hold current SOC,0.0,-0.0,100.0,43.94120584491566,34.62898594081625,68.75,56.11392162497515,0.0,0.0,100.0,100.0
solar,2026-06-18,locked_test,25.0,150.0,6.0,50.0,41.21847222735063,67.97310922745018,True,hold current SOC,0.0,-0.0,100.0,44.42466478911205,34.82757230650165,85.41666666666666,43.920694335423576,0.0,0.0,100.0,100.0
solar,2026-06-19,locked_test,25.0,150.0,6.0,50.0,40.167281628902714,68.07846241975534,True,hold current SOC,0.0,-0.0,100.0,42.92879434338914,34.66099428327463,93.75,38.512070279797285,0.0,0.0,100.0,100.0
solar,2026-06-20,locked_test,25.0,150.0,6.0,50.0,39.35507124728706,68.42089378700429,True,hold current SOC,0.0,-0.0,100.0,41.772998708076145,34.119562751878505,79.16666666666666,80.29817569014904,23.377177807118244,23.377177807118244,70.88703746231417,70.88703746231417
solar,2026-06-21,locked_test,25.0,150.0,6.0,50.0,42.135456278451144,69.01359578032162,True,hold current SOC,0.0,-0.0,100.0,45.72955596989868,33.18241861557617,100.0,18.676515990951053,0.0,0.0,100.0,100.0
solar,2026-06-22,locked_test,25.0,150.0,6.0,50.0,40.344195322971736,69.9552682129902,True,hold current SOC,0.0,-0.0,100.0,43.180546943528704,31.69350376706404,85.41666666666666,44.241983157190816,0.0,0.0,100.0,100.0
solar,2026-06-23,locked_test,25.0,150.0,6.0,50.0,39.79458289172253,70.59185377598256,True,hold current SOC,0.0,-0.0,100.0,42.3984347426381,30.68697361474583,97.91666666666666,22.088322970441574,0.0,0.0,100.0,100.0
solar,2026-06-25,locked_test,25.0,150.0,6.0,50.0,38.970750168493375,71.03905079745614,True,hold current SOC,0.0,-0.0,100.0,41.22610022526566,29.979893039395957,95.83333333333334,21.853250601948986,0.0,0.0,100.0,100.0
solar,2026-06-26,locked_test,25.0,150.0,6.0,50.0,39.11615013878345,71.03745618507057,True,hold current SOC,0.0,-0.0,100.0,41.43300801029252,29.982414342957725,97.91666666666666,31.52466191475943,3.469446951953614e-18,3.469446951953614e-18,100.0,100.0
solar,2026-06-27,locked_test,25.0,150.0,6.0,50.0,41.19675081004979,70.1554527109488,True,hold current SOC,0.0,-0.0,100.0,44.39375467040711,31.376984284160816,87.5,42.13212702201295,0.0,0.0,100.0,100.0
solar,2026-06-28,locked_test,25.0,150.0,6.0,50.0,39.447985900543806,70.75884332248671,True,hold current SOC,0.0,-0.0,100.0,41.90521857760939,30.422939958549964,93.75,41.24234528405215,0.0,0.0,100.0,100.0
solar,2026-06-29,locked_test,25.0,150.0,6.0,50.0,41.16948033556297,70.5644882183409,True,hold current SOC,0.0,-0.0,100.0,44.35494810489377,30.73024236053996,68.75,66.91732093328122,9.618320759996525,9.618320759996525,85.62656031973201,85.62656031973201
solar,2026-06-30,locked_test,25.0,150.0,6.0,50.0,43.12182966825335,68.72933677672064,True,hold current SOC,0.0,-0.0,100.0,47.1331899107189,33.631871563970726,68.75,35.320615257380275,0.0,0.0,100.0,100.0
mixed,2025-05-01,development_oof,25.0,200.0,8.0,50.0,25.136703799133187,75.0922013960359,True,hold current SOC,0.0,-0.0,100.0,28.71987616355083,31.428398991736675,97.91666666666666,28.55373737586609,0.0,0.0,100.0,100.0
mixed,2025-05-02,development_oof,25.0,200.0,8.0,50.0,25.080519806437188,75.64175008601578,True,hold current SOC,0.0,-0.0,100.0,28.613274532573854,30.26984862807123,89.58333333333334,39.53114902627884,0.0,0.0,100.0,100.0
mixed,2025-05-03,development_oof,25.0,200.0,8.0,50.0,25.158102967816454,73.95403872581115,True,hold current SOC,0.0,-0.0,100.0,28.760478231394792,33.82785658219624,97.91666666666666,23.196949757262992,0.0,0.0,100.0,100.0
mixed,2025-05-04,development_oof,25.0,200.0,8.0,50.0,25.29350823165383,74.89738226575889,True,hold current SOC,0.0,-0.0,100.0,29.01739165593607,31.839113780702284,68.75,49.64041482684388,0.0,0.0,100.0,100.0
mixed,2025-05-05,development_oof,25.0,200.0,8.0,50.0,25.968996414416367,76.2604149341162,True,hold current SOC,0.0,-0.0,100.0,30.299040369970694,28.9655886092183,95.83333333333334,33.63315064411297,0.0,0.0,100.0,100.0
mixed,2025-05-06,development_oof,25.0,200.0,8.0,50.0,25.02754978586441,77.36340050190024,True,hold current SOC,0.0,-0.0,100.0,28.512770984944282,26.64029086222388,85.41666666666666,25.742937870983745,0.0,0.0,100.0,100.0
mixed,2025-05-07,development_oof,25.0,200.0,8.0,50.0,25.040029970993437,76.970237528689,True,hold current SOC,0.0,-0.0,100.0,28.536450471321256,27.469151186884755,81.25,38.49801920852537,0.0,0.0,100.0,100.0
mixed,2025-05-08,development_oof,25.0,200.0,8.0,50.0,25.101897994714996,76.9133013191929,True,hold current SOC,0.0,-0.0,100.0,28.65383679289733,27.58918325578086,85.41666666666666,39.6414683861748,0.0,0.0,100.0,100.0
mixed,2025-05-09,development_oof,25.0,200.0,8.0,50.0,26.382602775650774,75.28508994835526,True,hold current SOC,0.0,-0.0,100.0,31.083803263711765,31.02175421846886,97.91666666666666,20.876241036517825,0.0,0.0,100.0,100.0
mixed,2025-05-10,development_oof,25.0,200.0,8.0,50.0,26.423834946865313,75.1447715632704,True,hold current SOC,0.0,-0.0,100.0,31.16203580805894,31.31757134811205,66.66666666666666,42.787782841965175,0.0,0.0,100.0,100.0
mixed,2025-05-11,development_oof,25.0,200.0,8.0,50.0,26.27939903691734,74.79008261930275,True,hold current SOC,0.0,-0.0,100.0,30.887987937246198,32.065321297323784,41.66666666666667,90.16524221832387,14.084430840177266,14.084430840177266,84.37931236731603,84.37931236731603
mixed,2025-05-12,development_oof,25.0,200.0,8.0,50.0,26.78558509614749,75.3090794170563,True,hold current SOC,0.0,-0.0,100.0,31.848408457441494,30.971179977833785,93.75,29.541250584305544,0.0,0.0,100.0,100.0
mixed,2025-05-13,development_oof,25.0,200.0,8.0,50.0,26.792077220395797,75.03678585962392,True,hold current SOC,0.0,-0.0,100.0,31.86072639712797,31.545225200284595,97.91666666666666,34.72075941736708,0.0,0.0,100.0,100.0
mixed,2025-05-14,development_oof,25.0,200.0,8.0,50.0,26.801422127921185,74.28796986351685,True,hold current SOC,0.0,-0.0,100.0,31.87845711251031,33.12386793099533,100.0,25.868930507694483,0.0,0.0,100.0,100.0
mixed,2025-05-15,development_oof,25.0,200.0,8.0,50.0,26.64010315754228,75.13331190561618,True,hold current SOC,0.0,-0.0,100.0,31.57237588679596,31.341730427707454,50.0,73.3425336393486,0.0,0.0,100.0,100.0
mixed,2025-05-16,development_oof,25.0,200.0,8.0,50.0,27.69163160130029,75.69629037285709,True,hold current SOC,0.0,-0.0,100.0,33.567510830832504,30.15486760763294,66.66666666666666,55.91628341320993,0.0,0.0,100.0,100.0
mixed,2025-05-17,development_oof,25.0,200.0,8.0,50.0,27.209838648254017,75.89165792973664,True,hold current SOC,0.0,-0.0,100.0,32.65337297548563,29.74299663387169,89.58333333333334,33.30747380868325,0.0,0.0,100.0,100.0
mixed,2025-05-18,development_oof,25.0,200.0,8.0,50.0,27.012027205032208,75.10450182560234,True,hold current SOC,0.0,-0.0,100.0,32.278052150790046,31.402467409317726,81.25,48.29097124395237,0.0,0.0,100.0,100.0
mixed,2025-05-19,development_oof,25.0,200.0,8.0,50.0,26.948078732669327,76.04702168808168,True,hold current SOC,0.0,-0.0,100.0,32.15671845545702,29.41546107239547,77.08333333333334,47.55008794509457,0.0,0.0,100.0,100.0
mixed,2025-05-20,development_oof,25.0,200.0,8.0,50.0,26.990407358756844,76.78829895708623,True,hold current SOC,0.0,-0.0,100.0,32.23703137665432,27.85271137388633,93.75,26.015960858601517,0.0,0.0,100.0,100.0
mixed,2025-05-21,development_oof,25.0,200.0,8.0,50.0,26.223527127338688,77.37705090960799,True,hold current SOC,0.0,-0.0,100.0,30.781978442351285,26.61151327599294,77.08333333333334,37.73008428546085,0.0,0.0,100.0,100.0
mixed,2025-05-22,development_oof,25.0,200.0,8.0,50.0,25.538304250238667,77.46367096328166,True,hold current SOC,0.0,-0.0,100.0,29.48185944445747,26.42890216888974,97.91666666666666,22.436405527303922,0.0,0.0,100.0,100.0
mixed,2025-05-23,development_oof,25.0,200.0,8.0,50.0,26.218431455938674,76.73863799999944,True,hold current SOC,0.0,-0.0,100.0,30.772310085652197,27.95740586400509,85.41666666666666,26.323564170568027,0.0,0.0,100.0,100.0
mixed,2025-05-24,development_oof,25.0,200.0,8.0,50.0,27.515787961025538,74.37279094687975,True,hold current SOC,0.0,-0.0,100.0,33.23387098163839,32.94504938630881,66.66666666666666,67.93304050132508,0.0,0.0,100.0,100.0
mixed,2025-05-25,development_oof,25.0,200.0,8.0,50.0,27.713707075695353,73.07545395883116,True,hold current SOC,0.0,-0.0,100.0,33.60939609854278,35.68007590298626,43.75,90.46863872457862,5.865311994841328,5.865311994841328,93.51674560651057,93.51674560651057
mixed,2025-05-26,development_oof,25.0,200.0,8.0,50.0,27.355586349437136,71.9586005119758,True,hold current SOC,0.0,-0.0,100.0,32.929909795168996,38.034609706101435,91.66666666666666,50.71123461728036,0.0,0.0,100.0,100.0
mixed,2025-05-27,development_oof,25.0,200.0,8.0,50.0,26.791145234187002,74.97474077442129,True,hold current SOC,0.0,-0.0,100.0,31.858958077627385,31.676027724857583,45.83333333333333,93.21500544255076,14.326817216194351,14.326817216194351,84.63035307655042,84.63035307655042
mixed,2025-05-28,development_oof,25.0,200.0,8.0,50.0,28.657007068136007,74.55678957295584,True,hold current SOC,0.0,-0.0,100.0,35.399181994302026,32.55714622314741,62.5,63.121421410565304,0.0,0.0,100.0,100.0
mixed,2025-05-29,development_oof,25.0,200.0,8.0,50.0,29.08393081457461,72.56280112832059,True,hold current SOC,0.0,-0.0,100.0,36.20921284987694,36.76084296521671,18.75,148.65449718808236,64.32709291692555,64.32709291692555,56.727112779146616,56.727112779146616
mixed,2025-05-30,development_oof,25.0,200.0,8.0,50.0,28.90551967904546,71.46085804115549,True,hold current SOC,0.0,-0.0,100.0,35.87070152095147,39.083942970096146,72.91666666666666,69.99151089350477,0.0,0.0,100.0,100.0
mixed,2025-05-31,development_oof,25.0,200.0,8.0,50.0,30.21087388841271,70.31880325355581,True,hold current SOC,0.0,-0.0,100.0,38.34743699388476,41.49160586443935,95.83333333333334,34.031786336127766,0.0,0.0,100.0,100.0
