power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
20.0,12.0,240.0,extended-duration BESS,89.15530128118029,81.38888888888889,86.66666666666667,81.38888888888889,77.22222222222223,62.52734034871956,100.0,94.0647864951072,90.0,90.0,90.0,85.55555555555556,72.24817341643761,100.0,90.03419498611494,83.11111111111111,87.33333333333333,83.11111111111111,78.88888888888889,27,1286,95.510792341618,13551.043964699102,9900.170295172325,30.11343103266467,10.0,90,grid_connected_daily_soc_restore_50pct
30.0,8.0,240.0,extended-duration BESS,89.15710941963883,81.38888888888889,86.66666666666667,81.38888888888889,77.22222222222223,62.52734034871956,100.0,94.13419540909908,90.0,90.0,90.0,85.55555555555556,72.24817341643761,100.0,90.04810498321568,83.11111111111111,87.33333333333333,83.11111111111111,78.88888888888889,0,1288,95.5255484556119,13551.043964699102,9905.27000816861,30.11343103266467,10.0,90,grid_connected_daily_soc_restore_50pct
40.0,6.0,240.0,extended-duration BESS,89.15710941963883,81.38888888888889,86.66666666666667,81.38888888888889,77.22222222222223,62.52734034871956,100.0,94.13419540909908,90.0,90.0,90.0,85.55555555555556,72.24817341643761,100.0,90.04810498321568,83.11111111111111,87.33333333333333,83.11111111111111,78.88888888888889,0,1288,95.5255484556119,13551.043964699102,9905.27000816861,30.11343103266467,10.0,90,grid_connected_daily_soc_restore_50pct
60.0,4.0,240.0,short-duration BESS,89.15710941963883,81.38888888888889,86.66666666666667,81.38888888888889,77.22222222222223,62.52734034871956,100.0,94.13419540909908,90.0,90.0,90.0,85.55555555555556,72.24817341643761,100.0,90.04810498321568,83.11111111111111,87.33333333333333,83.11111111111111,78.88888888888889,0,1288,95.5255484556119,13551.043964699102,9905.27000816861,30.11343103266467,10.0,90,grid_connected_daily_soc_restore_50pct
25.0,12.0,300.0,extended-duration BESS,94.19466589321378,89.72222222222223,93.88888888888889,89.72222222222223,87.5,76.92675507544588,100.0,97.5246397862044,93.33333333333333,96.66666666666667,93.33333333333333,92.22222222222223,88.83191134361688,100.0,94.79079623369101,90.44444444444444,94.44444444444444,90.44444444444444,88.44444444444444,0,645,80.44538239160299,14544.168259338803,10819.123417185525,32.32037390964179,10.0,90,grid_connected_daily_soc_restore_50pct
50.0,6.0,300.0,extended-duration BESS,94.19466589321378,89.72222222222223,93.88888888888889,89.72222222222223,87.5,76.92675507544588,100.0,97.5246397862044,93.33333333333333,96.66666666666667,93.33333333333333,92.22222222222223,88.83191134361688,100.0,94.79079623369101,90.44444444444444,94.44444444444444,90.44444444444444,88.44444444444444,0,645,80.44538239160299,14544.168259338803,10819.123417185525,32.32037390964179,10.0,90,grid_connected_daily_soc_restore_50pct
75.0,4.0,300.0,short-duration BESS,94.19466589321378,89.72222222222223,93.88888888888889,89.72222222222223,87.5,76.92675507544588,100.0,97.5246397862044,93.33333333333333,96.66666666666667,93.33333333333333,92.22222222222223,88.83191134361688,100.0,94.79079623369101,90.44444444444444,94.44444444444444,90.44444444444444,88.44444444444444,0,645,80.44538239160299,14544.168259338803,10819.123417185525,32.32037390964179,10.0,90,grid_connected_daily_soc_restore_50pct
20.0,16.0,320.0,long-duration storage territory,95.36041000040953,91.11111111111111,95.55555555555556,91.11111111111111,89.72222222222223,81.72655998435468,100.0,98.37737112443614,96.66666666666667,100.0,96.66666666666667,93.33333333333333,94.29255297313037,100.0,95.90050494405406,92.22222222222223,96.44444444444444,92.22222222222223,90.44444444444444,27,472,76.30045352141312,14776.65399172555,11032.29262562676,32.83700887050122,10.537800189610348,90,grid_connected_daily_soc_restore_50pct
40.0,8.0,320.0,extended-duration BESS,95.36574804980577,91.11111111111111,95.55555555555556,91.11111111111111,89.72222222222223,81.72655998435468,100.0,98.446780038428,96.66666666666667,100.0,96.66666666666667,93.33333333333333,94.29255297313037,100.0,95.91731292911751,92.22222222222223,96.44444444444444,92.22222222222223,90.44444444444444,0,483,76.31382630692528,14776.65399172555,11038.45480519075,32.83700887050122,10.537800189610348,90,grid_connected_daily_soc_restore_50pct
5.0,72.0,360.0,long-duration storage territory,76.72778073545456,42.77777777777778,63.33333333333333,42.77777777777778,29.72222222222222,55.40360962861238,85.99555499170022,82.14610619731744,47.77777777777778,67.77777777777779,47.77777777777778,36.666666666666664,64.86429494295696,89.25057899136507,77.6977667792478,43.77777777777778,64.22222222222223,43.77777777777778,31.11111111111111,5968,0,54.94930949590625,11954.211382773627,8128.393211789868,26.564914183941394,25.277763978597623,90,grid_connected_daily_soc_restore_50pct
10.0,36.0,360.0,long-duration storage territory,94.47814998908835,91.38888888888889,94.72222222222221,91.38888888888889,83.88888888888889,79.1301477555921,100.0,97.66181434852578,96.66666666666667,98.88888888888889,96.66666666666667,92.22222222222223,93.5213045466794,100.0,95.04808806654643,92.44444444444444,95.55555555555556,92.44444444444444,85.55555555555556,1169,158,67.21978024158322,14886.646731469515,10776.756294925977,33.08143718104336,16.391113046871176,90,grid_connected_daily_soc_restore_50pct
15.0,24.0,360.0,long-duration storage territory,96.75691531266656,95.0,96.66666666666667,95.0,92.22222222222223,90.55945389083057,100.0,99.19186547269085,97.77777777777777,100.0,97.77777777777777,95.55555555555556,99.41800159709156,100.0,97.19281893070868,95.55555555555556,97.33333333333334,95.55555555555556,92.88888888888889,170,259,68.7365739014977,15139.777858049702,11214.03106756728,33.643950795666,14.922489057431436,90,grid_connected_daily_soc_restore_50pct
30.0,12.0,360.0,extended-duration BESS,97.11239235018225,95.55555555555556,96.66666666666667,95.55555555555556,93.88888888888889,91.32616980217225,100.0,99.48476956542441,98.88888888888889,100.0,98.88888888888889,96.66666666666667,100.0,100.0,97.53709418944881,96.22222222222221,97.33333333333334,96.22222222222221,94.44444444444444,0,284,68.98005178417664,15154.019503406576,11326.63642341514,33.67559889645906,14.922489057431436,90,grid_connected_daily_soc_restore_50pct
60.0,6.0,360.0,extended-duration BESS,97.11239235018225,95.55555555555556,96.66666666666667,95.55555555555556,93.88888888888889,91.32616980217225,100.0,99.48476956542441,98.88888888888889,100.0,98.88888888888889,96.66666666666667,100.0,100.0,97.53709418944881,96.22222222222221,97.33333333333334,96.22222222222221,94.44444444444444,0,284,68.98005178417664,15154.019503406576,11326.63642341514,33.67559889645906,14.922489057431436,90,grid_connected_daily_soc_restore_50pct
25.0,16.0,400.0,long-duration storage territory,98.23266013274345,96.66666666666667,99.16666666666667,96.66666666666667,96.11111111111111,100.0,100.0,99.9604153950482,100.0,100.0,100.0,100.0,100.0,100.0,98.54196205698588,97.33333333333334,99.33333333333333,97.33333333333334,96.88888888888889,0,153,62.7216417700756,15393.374612394244,11501.165599781498,34.20749913865387,18.4302401516883,90,grid_connected_daily_soc_restore_50pct
50.0,8.0,400.0,extended-duration BESS,98.23266013274345,96.66666666666667,99.16666666666667,96.66666666666667,96.11111111111111,100.0,100.0,99.9604153950482,100.0,100.0,100.0,100.0,100.0,100.0,98.54196205698588,97.33333333333334,99.33333333333333,97.33333333333334,96.88888888888889,0,153,62.7216417700756,15393.374612394244,11501.165599781498,34.20749913865387,18.4302401516883,90,grid_connected_daily_soc_restore_50pct
100.0,4.0,400.0,short-duration BESS,98.23266013274345,96.66666666666667,99.16666666666667,96.66666666666667,96.11111111111111,100.0,100.0,99.9604153950482,100.0,100.0,100.0,100.0,100.0,100.0,98.54196205698588,97.33333333333334,99.33333333333333,97.33333333333334,96.88888888888889,0,153,62.7216417700756,15393.374612394244,11501.165599781498,34.20749913865387,18.4302401516883,90,grid_connected_daily_soc_restore_50pct
75.0,6.0,450.0,extended-duration BESS,99.06324467317906,99.16666666666667,99.16666666666667,99.16666666666667,98.05555555555556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.23094216567205,99.33333333333333,99.33333333333333,99.33333333333333,98.44444444444444,0,86,56.14237812650483,15509.087355148577,11660.0336445621,34.46463856699684,21.937991245945145,90,grid_connected_daily_soc_restore_50pct
10.0,48.0,480.0,long-duration storage territory,95.79336505067187,93.33333333333333,96.66666666666667,93.33333333333333,85.83333333333333,85.53274607404387,100.0,97.76954037290405,96.66666666666667,98.88888888888889,96.66666666666667,93.33333333333333,93.63467718252075,100.0,96.14713901573649,94.0,97.11111111111111,94.0,87.33333333333333,1169,17,50.997787175133396,15134.830605394629,10978.663775262086,33.632956900876955,24.793334785153384,90,grid_connected_daily_soc_restore_50pct
20.0,24.0,480.0,long-duration storage territory,99.37107519054445,99.16666666666667,99.44444444444444,99.16666666666667,99.16666666666667,100.0,100.0,99.93059108600812,100.0,100.0,100.0,100.0,100.0,100.0,99.47123945969,99.33333333333333,99.55555555555556,99.33333333333333,99.33333333333333,27,52,52.76093653896166,15562.894832892789,11704.547897344464,34.58421073976175,23.691866793073576,90,grid_connected_daily_soc_restore_50pct
30.0,16.0,480.0,long-duration storage territory,99.4094080505264,99.16666666666667,99.44444444444444,99.16666666666667,99.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.51513554006134,99.33333333333333,99.55555555555556,99.33333333333333,99.33333333333333,0,52,52.78421963388801,15563.303425968583,11720.310212166163,34.58511872437463,23.691866793073576,90,grid_connected_daily_soc_restore_50pct
40.0,12.0,480.0,extended-duration BESS,99.4094080505264,99.16666666666667,99.44444444444444,99.16666666666667,99.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.51513554006134,99.33333333333333,99.55555555555556,99.33333333333333,99.33333333333333,0,52,52.78421963388801,15563.303425968583,11720.310212166163,34.58511872437463,23.691866793073576,90,grid_connected_daily_soc_restore_50pct
60.0,8.0,480.0,extended-duration BESS,99.4094080505264,99.16666666666667,99.44444444444444,99.16666666666667,99.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.51513554006134,99.33333333333333,99.55555555555556,99.33333333333333,99.33333333333333,0,52,52.78421963388801,15563.303425968583,11720.310212166163,34.58511872437463,23.691866793073576,90,grid_connected_daily_soc_restore_50pct
15.0,36.0,540.0,long-duration storage territory,99.07362009783144,98.61111111111111,99.72222222222223,98.61111111111111,96.66666666666667,97.46344301435592,100.0,99.70309687906342,98.88888888888889,100.0,98.88888888888889,98.88888888888889,100.0,100.0,99.18630873142949,98.66666666666667,99.77777777777777,98.66666666666667,97.11111111111111,170,20,46.764271374103615,15598.025787555132,11573.707754634483,34.662279527900296,26.614992704954265,90,grid_connected_daily_soc_restore_50pct
25.0,24.0,600.0,long-duration storage territory,99.84278294159557,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87092786451906,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,12,42.37834948689826,15668.123854894853,11765.847010472584,34.81805301087745,28.95349343445884,90,grid_connected_daily_soc_restore_50pct
50.0,12.0,600.0,extended-duration BESS,99.84278294159557,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87092786451906,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,12,42.37834948689826,15668.123854894853,11765.847010472584,34.81805301087745,28.95349343445884,90,grid_connected_daily_soc_restore_50pct
75.0,8.0,600.0,extended-duration BESS,99.84278294159557,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87092786451906,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,12,42.37834948689826,15668.123854894853,11765.847010472584,34.81805301087745,28.95349343445884,90,grid_connected_daily_soc_restore_50pct
100.0,6.0,600.0,extended-duration BESS,99.84278294159557,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87092786451906,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,12,42.37834948689826,15668.123854894853,11765.847010472584,34.81805301087745,28.95349343445884,90,grid_connected_daily_soc_restore_50pct
40.0,16.0,640.0,long-duration storage territory,99.92797967835683,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94087272203889,100.0,100.0,100.0,99.77777777777777,0,5,39.75752744193542,15684.989335749082,11777.829304788245,34.85553185722018,30.26890009480517,90,grid_connected_daily_soc_restore_50pct
10.0,72.0,720.0,long-duration storage territory,95.98637561284501,93.61111111111111,96.94444444444444,93.61111111111111,86.11111111111111,85.85434133052661,100.0,97.76954037290405,96.66666666666667,98.88888888888889,96.66666666666667,93.33333333333333,93.63467718252075,100.0,96.30559691898753,94.22222222222221,97.33333333333334,94.22222222222221,87.55555555555556,1169,0,34.05455697539345,15194.439644800901,10988.47462997872,33.76542143289089,33.1955565234356,90,grid_connected_daily_soc_restore_50pct
15.0,48.0,720.0,long-duration storage territory,99.3335382587177,99.16666666666667,100.0,99.16666666666667,97.22222222222221,98.27574654819882,100.0,99.70309687906342,98.88888888888889,100.0,98.88888888888889,98.88888888888889,100.0,100.0,99.39969646693571,99.11111111111111,100.0,99.11111111111111,97.55555555555556,170,0,35.1486594233724,15667.789122090948,11595.432123309987,34.81730916020211,32.4612445287157,90,grid_connected_daily_soc_restore_50pct
20.0,36.0,720.0,long-duration storage territory,99.95842038048444,100.0,100.0,100.0,100.0,100.0,100.0,99.93059108600812,100.0,100.0,100.0,100.0,100.0,100.0,99.95343839344054,100.0,100.0,100.0,100.0,27,0,35.3444677313951,15711.342927326063,11761.089749033637,34.91409539405792,32.4612445287157,90,grid_connected_daily_soc_restore_50pct
30.0,24.0,720.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,35.36093234959148,15711.751520401858,11777.829304788245,34.9150033786708,32.4612445287157,90,grid_connected_daily_soc_restore_50pct
60.0,12.0,720.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,35.36093234959148,15711.751520401858,11777.829304788245,34.9150033786708,32.4612445287157,90,grid_connected_daily_soc_restore_50pct
50.0,16.0,800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,31.82483911463233,15711.751520401858,11777.829304788247,34.9150033786708,34.21512007584413,90,grid_connected_daily_soc_restore_50pct
100.0,8.0,800.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,31.82483911463233,15711.751520401858,11777.829304788247,34.9150033786708,34.21512007584413,90,grid_connected_daily_soc_restore_50pct
25.0,36.0,900.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,28.28874587967318,15711.751520401858,11777.829304788249,34.9150033786708,35.968995622972564,90,grid_connected_daily_soc_restore_50pct
75.0,12.0,900.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,28.28874587967318,15711.751520401858,11777.829304788249,34.9150033786708,35.968995622972564,90,grid_connected_daily_soc_restore_50pct
20.0,48.0,960.0,long-duration storage territory,99.95842038048444,100.0,100.0,100.0,100.0,100.0,100.0,99.93059108600812,100.0,100.0,100.0,100.0,100.0,100.0,99.95343839344054,100.0,100.0,100.0,100.0,27,0,26.50835079854632,15711.342927326057,11761.089749033637,34.9140953940579,36.84593339653678,90,grid_connected_daily_soc_restore_50pct
40.0,24.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,26.520699262193606,15711.751520401855,11777.829304788245,34.91500337867079,36.84593339653678,90,grid_connected_daily_soc_restore_50pct
60.0,16.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,26.520699262193606,15711.751520401855,11777.829304788245,34.91500337867079,36.84593339653678,90,grid_connected_daily_soc_restore_50pct
15.0,72.0,1080.0,long-duration storage territory,99.3335382587177,99.16666666666667,100.0,99.16666666666667,97.22222222222221,98.27574654819882,100.0,99.70309687906342,98.88888888888889,100.0,98.88888888888889,98.88888888888889,100.0,100.0,99.39969646693571,99.11111111111111,100.0,99.11111111111111,97.55555555555556,170,0,23.4324396155816,15667.789122090957,11595.43212330998,34.81730916020213,38.307496352477116,90,grid_connected_daily_soc_restore_50pct
30.0,36.0,1080.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.57395489972765,15711.751520401864,11777.829304788245,34.91500337867081,38.307496352477116,90,grid_connected_daily_soc_restore_50pct
25.0,48.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.216559409754886,15711.75152040186,11777.829304788245,34.915003378670804,39.4767467172294,90,grid_connected_daily_soc_restore_50pct
50.0,24.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.216559409754886,15711.75152040186,11777.829304788245,34.915003378670804,39.4767467172294,90,grid_connected_daily_soc_restore_50pct
75.0,16.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.216559409754886,15711.75152040186,11777.829304788245,34.915003378670804,39.4767467172294,90,grid_connected_daily_soc_restore_50pct
100.0,12.0,1200.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.216559409754886,15711.75152040186,11777.829304788245,34.915003378670804,39.4767467172294,90,grid_connected_daily_soc_restore_50pct
20.0,72.0,1440.0,long-duration storage territory,99.95842038048444,100.0,100.0,100.0,100.0,100.0,100.0,99.93059108600812,100.0,100.0,100.0,100.0,100.0,100.0,99.95343839344054,100.0,100.0,100.0,100.0,27,0,17.67223386569755,15711.342927326068,11761.089749033636,34.91409539405793,41.23062226435784,90,grid_connected_daily_soc_restore_50pct
30.0,48.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,17.68046617479574,15711.751520401864,11777.829304788245,34.91500337867081,41.23062226435784,90,grid_connected_daily_soc_restore_50pct
40.0,36.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,17.68046617479574,15711.751520401864,11777.829304788245,34.91500337867081,41.23062226435784,90,grid_connected_daily_soc_restore_50pct
60.0,24.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,17.68046617479574,15711.751520401864,11777.829304788245,34.91500337867081,41.23062226435784,90,grid_connected_daily_soc_restore_50pct
100.0,16.0,1600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.912419557316165,15711.751520401864,11777.829304788245,34.91500337867081,42.107560037922056,90,grid_connected_daily_soc_restore_50pct
25.0,72.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.14437293983659,15711.751520401864,11777.82930478824,34.91500337867081,42.98449781148627,90,grid_connected_daily_soc_restore_50pct
50.0,36.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.14437293983659,15711.751520401864,11777.82930478824,34.91500337867081,42.98449781148627,90,grid_connected_daily_soc_restore_50pct
75.0,24.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.14437293983659,15711.751520401864,11777.82930478824,34.91500337867081,42.98449781148627,90,grid_connected_daily_soc_restore_50pct
40.0,48.0,1920.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,13.260349631096803,15711.751520401864,11777.829304788245,34.91500337867081,43.42296669826838,90,grid_connected_daily_soc_restore_50pct
30.0,72.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.786977449863825,15711.751520401864,11777.829304788247,34.91500337867081,44.153748176238565,90,grid_connected_daily_soc_restore_50pct
60.0,36.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.786977449863825,15711.751520401864,11777.829304788247,34.91500337867081,44.153748176238565,90,grid_connected_daily_soc_restore_50pct
50.0,48.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,10.608279704877443,15711.751520401865,11777.829304788245,34.91500337867081,44.73837335861474,90,grid_connected_daily_soc_restore_50pct
100.0,24.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,10.608279704877443,15711.751520401865,11777.829304788245,34.91500337867081,44.73837335861474,90,grid_connected_daily_soc_restore_50pct
75.0,36.0,2700.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.42958195989106,15711.751520401864,11777.829304788245,34.91500337867081,45.32299854099087,90,grid_connected_daily_soc_restore_50pct
40.0,72.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.84023308739787,15711.751520401864,11777.829304788245,34.91500337867081,45.615311132178945,90,grid_connected_daily_soc_restore_50pct
60.0,48.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.84023308739787,15711.751520401864,11777.829304788245,34.91500337867081,45.615311132178945,90,grid_connected_daily_soc_restore_50pct
50.0,72.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.072186469918295,15711.751520401864,11777.829304788245,34.91500337867081,46.49224890574316,90,grid_connected_daily_soc_restore_50pct
75.0,48.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.072186469918295,15711.751520401864,11777.829304788245,34.91500337867081,46.49224890574316,90,grid_connected_daily_soc_restore_50pct
100.0,36.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.072186469918295,15711.751520401864,11777.829304788245,34.91500337867081,46.49224890574316,90,grid_connected_daily_soc_restore_50pct
60.0,72.0,4320.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.893488724931912,15711.751520401842,11777.829304788222,34.91500337867076,47.076874088119304,90,grid_connected_daily_soc_restore_50pct
100.0,48.0,4800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.3041398524387215,15711.751520401847,11777.829304788222,34.915003378670775,47.36918667930737,90,grid_connected_daily_soc_restore_50pct
75.0,72.0,5400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.71479097994553,15711.751520401847,11777.829304788222,34.915003378670775,47.66149927049544,90,grid_connected_daily_soc_restore_50pct
100.0,72.0,7200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.5360932349591474,15711.751520401847,11777.829304788222,34.915003378670775,48.24612445287158,90,grid_connected_daily_soc_restore_50pct
5.0,1.0,5.0,short-duration BESS,9.651800984777758,0.0,0.0,0.0,0.0,1.3745744530025727,9.829804717186196,11.773329081904327,0.0,0.0,0.0,0.0,1.7720292442533898,13.18454287773993,10.03140445961076,0.0,0.0,0.0,0.0,6404,16678,537.317455059105,389.01207262173256,432.3550526277608,0.864471272492739,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,2.0,10.0,short-duration BESS,15.591530028347966,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.0,2.6970079297604865,16.277885960722283,19.07435419473461,0.0,0.0,0.0,0.0,3.349766680773177,19.287662063042767,16.21470921583238,0.4444444444444444,1.3333333333333335,0.4444444444444444,0.0,6404,14677,434.25854901241644,788.3830684532442,781.948067760434,1.7519623743405426,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,1.0,10.0,short-duration BESS,15.615371126993228,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.0,2.6970079297604865,16.277885960722283,19.086144075425928,0.0,0.0,0.0,0.0,3.349766680773177,19.287662063042767,16.236393998840125,0.4444444444444444,1.3333333333333335,0.4444444444444444,0.0,1427,14801,434.8393057980755,790.0772637099052,781.8438142723048,1.7557272526886782,10.0,95,grid_connected_daily_soc_restore_50pct
